time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_U_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;_LOAD___2_EC_load_UPu;_LOAD___2_EC_transformer_U1Pu;_LOAD___2_EC_transformer_U2Pu;_LOAD___2_EC_transformer_tap;_LOAD___3_EC_load_PPu;_LOAD___3_EC_load_QPu;_LOAD___3_EC_load_UPu;_LOAD___3_EC_transformer_U1Pu;_LOAD___3_EC_transformer_U2Pu;_LOAD___3_EC_transformer_tap;TAP_CHANGER_LOAD_2_tapChanger_valueMin;TAP_CHANGER_LOAD_2_tapChanger_valueMax;TAP_CHANGER_LOAD_3_tapChanger_valueMin;TAP_CHANGER_LOAD_3_tapChanger_valueMax;TAP_CHANGER_LOCK_tapChangerLock_locked;TAP_CHANGER_LOCK_tapChangerLock_lockedT;TAP_CHANGER_LOCK_tapChangerLock_lockedD;TAP_CHANGER_LOCK_tapChangerLock_UMin;
120.131;1.02918;0.997381;65.4931;0.949176;0.979716;0.984427;1.0629;1.04003;1.08097;1.03576;1.03326;1.04444;1.04724;1.0416;1.0206;1.00175;1.00175;1.00175;1.00175;1.00175;223.049;31.4505;0.928941;-0.00243979;0.0434968;15.465;87.1644;80.3352;29.9589;25.1245;0.193588;0.826731;0.928031;0.997381;0.928031;12;0.848857;0.840697;0.932055;0.949176;0.932055;15;0.99;1.01;0.99;1.01;-1;-1;-1;0;
120.262;1.02906;0.997235;65.4775;0.948949;0.979583;0.984303;1.06288;1.03996;1.08094;1.0357;1.0332;1.0444;1.04722;1.04157;1.02055;1.00175;1.00175;1.00174;1.00174;1.00174;223.128;31.5253;0.754929;-0.0129165;0.0430607;15.4839;87.122;80.2608;30.0265;25.1493;0.193547;0.826439;0.9279;0.997235;0.9279;12;0.848562;0.84021;0.931839;0.948949;0.931839;15;0.99;1.01;0.99;1.01;-1;-1;-1;0;
120.524;1.0289;0.997055;65.4586;0.948676;0.979422;0.984153;1.06289;1.03987;1.08091;1.03562;1.03314;1.04437;1.04722;1.04157;1.0205;1.00174;1.00174;1.00173;1.00174;1.00174;223.286;31.6263;0.488857;-0.0210844;0.0317165;15.4831;87.0846;80.1945;30.1233;25.18;0.193497;0.826082;0.927739;0.997055;0.927739;12;0.848206;0.839622;0.931578;0.948676;0.931578;15;0.99;1.01;0.99;1.01;-1;-1;-1;0;
121.049;1.02876;0.996903;65.4436;0.948458;0.979295;0.984036;1.06292;1.03981;1.08089;1.03557;1.03311;1.04437;1.04724;1.04158;1.02048;1.00173;1.00173;1.00172;1.00172;1.00172;223.362;31.6705;0.350322;-0.0221039;0.0233365;15.4745;87.0445;80.1149;30.2167;25.2046;0.193455;0.825782;0.927605;0.996903;0.927605;12;0.847922;0.839153;0.93137;0.948458;0.93137;15;0.99;1.01;0.99;1.01;-1;-1;-1;0;
122.097;1.02869;0.996825;65.4363;0.948353;0.979234;0.983979;1.06295;1.03979;1.08088;1.03555;1.0331;1.04438;1.04726;1.04161;1.02048;1.0017;1.0017;1.0017;1.0017;1.0017;223.367;31.6769;0.330853;-0.02522;0.0176377;15.4675;87.0167;80.0611;30.2721;25.2171;0.193433;0.825626;0.927535;0.996825;0.927535;12;0.847785;0.838928;0.93127;0.948353;0.93127;15;0.99;1.01;0.99;1.01;-1;-1;-1;0;
124.194;1.02865;0.996792;65.4328;0.948302;0.979203;0.98395;1.06295;1.03977;1.08088;1.03554;1.03309;1.04438;1.04727;1.04161;1.02048;1.00168;1.00168;1.00168;1.00168;1.00168;223.428;31.7239;0.236514;-0.0300172;0.0096037;15.458;87.0153;80.067;30.296;25.2239;0.193423;0.82556;0.927505;0.996792;0.927505;12;0.847719;0.838818;0.931222;0.948302;0.931222;15;0.99;1.01;0.99;1.01;-1;-1;-1;0;
128.389;1.02864;0.996773;65.4304;0.948266;0.979181;0.983929;1.06295;1.03976;1.08088;1.03553;1.03308;1.04437;1.04727;1.04161;1.02047;1.00165;1.00165;1.00165;1.00165;1.00165;223.508;31.7839;0.117141;-0.0350369;0.000967461;15.4483;87.0244;80.091;30.3078;25.2289;0.193418;0.825523;0.927488;0.996773;0.927488;12;0.847673;0.838743;0.931188;0.948266;0.931188;15;0.99;1.01;0.99;1.01;-1;-1;-1;0;
130;1.02864;0.996771;65.4301;0.948262;0.979178;0.983926;1.06295;1.03976;1.08088;1.03553;1.03308;1.04437;1.04727;1.04161;1.02047;1.00164;1.00164;1.00164;1.00164;1.00164;223.518;31.7921;0.100953;-0.035733;-0.000228365;15.447;87.0259;80.0945;30.3091;25.2296;0.193418;0.825519;0.927486;0.996771;0.927486;13;0.847667;0.838733;0.931184;0.948262;0.931184;15;0.99;1.01;0.99;1.01;-1;-1;-1;0;
130;1.02864;0.996771;65.4301;0.948262;0.979178;0.983926;1.06295;1.03976;1.08088;1.03553;1.03308;1.04437;1.04727;1.04161;1.02047;1.00164;1.00164;1.00164;1.00164;1.00164;223.518;31.7921;0.100972;-0.0357295;-0.000226491;15.4471;87.0261;80.0946;30.3091;25.2296;0.193418;0.825523;0.927488;0.996771;0.927488;13;0.847667;0.838733;0.931184;0.948262;0.931184;16;0.99;1.01;0.99;1.01;-1;-1;-1;0;
130;1.02845;0.996246;65.3895;0.947674;0.978788;0.983567;1.06277;1.03951;1.08076;1.03528;1.03284;1.04416;1.04708;1.04142;1.02025;1.00164;1.00164;1.00164;1.00164;1.00164;223.636;31.9556;1.07291;0.00865045;0.0278588;16.0686;88.4395;82.0608;30.4025;25.3085;0.196;0.843973;0.935725;0.996246;0.935725;13;0.85868;0.856973;0.939232;0.947674;0.939232;16;0.99;1.01;0.99;1.01;-1;-1;-1;0;
130;1.02845;0.996242;65.3888;0.947664;0.978783;0.983563;1.06277;1.03951;1.08076;1.03527;1.03284;1.04416;1.04708;1.04142;1.02025;1.00164;1.00164;1.00164;1.00164;1.00164;223.636;31.9555;1.07547;0.00889948;0.0279859;16.0736;88.4495;82.0885;30.4035;25.3094;0.196002;0.844068;0.935713;0.996242;0.935713;13;0.858711;0.857262;0.939202;0.947664;0.939202;16;0.99;1.01;0.99;1.01;-1;-1;-1;0;
130;1.02845;0.996241;65.3892;0.947669;0.978784;0.983564;1.06277;1.03951;1.08076;1.03528;1.03284;1.04416;1.04708;1.04142;1.02025;1.00164;1.00164;1.00164;1.00164;1.00164;223.637;31.957;1.08128;0.00903362;0.0281026;16.0744;88.4527;82.0756;30.4033;25.3092;0.196023;0.844152;0.935795;0.996241;0.935795;13;0.858773;0.857104;0.939305;0.947669;0.939305;16;0.99;1.01;0.99;1.01;-1;-1;-1;0;
130;1.02845;0.996246;65.3895;0.947674;0.978788;0.983567;1.06277;1.03951;1.08076;1.03528;1.03284;1.04416;1.04708;1.04142;1.02025;1.00164;1.00164;1.00164;1.00164;1.00164;223.636;31.9556;1.0729;0.00864717;0.0278606;16.0686;88.4395;82.0608;30.4025;25.3085;0.196;0.843973;0.935725;0.996246;0.935725;13;0.85868;0.856973;0.939232;0.947674;0.939232;16;0.99;1.01;0.99;1.01;-1;-1;-1;0;
130;1.02845;0.996246;65.3895;0.947674;0.978788;0.983567;1.06277;1.03951;1.08076;1.03528;1.03284;1.04416;1.04708;1.04142;1.02025;1.00164;1.00164;1.00164;1.00164;1.00164;223.636;31.9556;1.0729;0.00864351;0.0278626;16.0687;88.4395;82.0607;30.4025;25.3085;0.196;0.843973;0.935725;0.996246;0.935725;13;0.858679;0.856973;0.939231;0.947674;0.939231;16;0.99;1.01;0.99;1.01;-1;-1;-1;0;
130;1.02845;0.996246;65.3895;0.947674;0.978788;0.983567;1.06277;1.03951;1.08076;1.03528;1.03284;1.04416;1.04708;1.04142;1.02025;1.00164;1.00164;1.00164;1.00164;1.00164;223.636;31.9557;1.07288;0.0086362;0.0278666;16.0687;88.4395;82.0607;30.4025;25.3085;0.196;0.843973;0.935725;0.996246;0.935725;13;0.858679;0.856973;0.939231;0.947674;0.939231;16;0.99;1.01;0.99;1.01;-1;-1;-1;0;
130;1.02845;0.996245;65.3895;0.947674;0.978788;0.983567;1.06277;1.03951;1.08076;1.03528;1.03284;1.04416;1.04708;1.04142;1.02025;1.00164;1.00164;1.00164;1.00164;1.00164;223.636;31.9557;1.07285;0.00862159;0.0278747;16.0688;88.4394;82.0607;30.4025;25.3085;0.196;0.843972;0.935724;0.996245;0.935724;13;0.858679;0.856972;0.939231;0.947674;0.939231;16;0.99;1.01;0.99;1.01;-1;-1;-1;0;
130;1.02845;0.996245;65.3895;0.947673;0.978787;0.983567;1.06277;1.03951;1.08076;1.03528;1.03284;1.04416;1.04708;1.04142;1.02025;1.00164;1.00164;1.00164;1.00164;1.00164;223.636;31.9557;1.0728;0.00859247;0.0278908;16.0689;88.4393;82.0605;30.4025;25.3086;0.196;0.843972;0.935724;0.996245;0.935724;13;0.858679;0.856972;0.939231;0.947673;0.939231;16;0.99;1.01;0.99;1.01;-1;-1;-1;0;
130;1.02845;0.996245;65.3894;0.947673;0.978787;0.983566;1.06277;1.03951;1.08076;1.03528;1.03284;1.04416;1.04708;1.04142;1.02025;1.00164;1.00164;1.00164;1.00164;1.00164;223.636;31.9557;1.07269;0.00853458;0.027923;16.0691;88.439;82.0603;30.4025;25.3086;0.196;0.843971;0.935724;0.996245;0.935724;13;0.858678;0.856971;0.939231;0.947673;0.939231;16;0.99;1.01;0.99;1.01;-1;-1;-1;0;
130.001;1.02845;0.996244;65.3894;0.947672;0.978786;0.983566;1.06277;1.03951;1.08076;1.03528;1.03284;1.04416;1.04708;1.04142;1.02025;1.00164;1.00164;1.00164;1.00164;1.00164;223.636;31.9557;1.07246;0.00842025;0.027987;16.0696;88.4386;82.0598;30.4026;25.3088;0.196;0.84397;0.935723;0.996244;0.935723;13;0.858677;0.856968;0.93923;0.947672;0.93923;16;0.99;1.01;0.99;1.01;-1;-1;-1;0;
130.001;1.02845;0.996243;65.3892;0.94767;0.978785;0.983565;1.06277;1.03951;1.08076;1.03528;1.03284;1.04416;1.04708;1.04142;1.02025;1.00164;1.00164;1.00164;1.00164;1.00164;223.636;31.9558;1.07201;0.00819723;0.028114;16.0706;88.4376;82.0588;30.4027;25.3091;0.196;0.843967;0.935722;0.996243;0.935722;13;0.858674;0.856964;0.939228;0.94767;0.939228;16;0.99;1.01;0.99;1.01;-1;-1;-1;0;
130.002;1.02845;0.99624;65.3889;0.947666;0.978782;0.983562;1.06277;1.03951;1.08076;1.03527;1.03284;1.04416;1.04708;1.04142;1.02025;1.00164;1.00164;1.00164;1.00164;1.00164;223.636;31.9559;1.0711;0.00777275;0.0283633;16.0725;88.4357;82.0569;30.4029;25.3096;0.195999;0.843961;0.93572;0.99624;0.93572;13;0.858669;0.856955;0.939224;0.947666;0.939224;16;0.99;1.01;0.99;1.01;-1;-1;-1;0;
130.004;1.02844;0.996235;65.3884;0.947658;0.978777;0.983557;1.06276;1.03951;1.08076;1.03527;1.03283;1.04415;1.04708;1.04141;1.02024;1.00164;1.00164;1.00164;1.00164;1.00164;223.636;31.9561;1.06927;0.00700287;0.0288452;16.0763;88.432;82.0531;30.4034;25.3106;0.195997;0.84395;0.935715;0.996235;0.935715;13;0.858659;0.856938;0.939216;0.947658;0.939216;16;0.99;1.01;0.99;1.01;-1;-1;-1;0;
130.008;1.02844;0.996224;65.3873;0.947643;0.978767;0.983548;1.06276;1.0395;1.08076;1.03526;1.03283;1.04415;1.04707;1.0414;1.02024;1.00164;1.00164;1.00164;1.00164;1.00164;223.636;31.9566;1.06555;0.00573002;0.0297501;16.0834;88.425;82.0456;30.4045;25.3127;0.195994;0.843929;0.935705;0.996224;0.935705;13;0.858638;0.856904;0.939202;0.947643;0.939202;16;0.99;1.01;0.99;1.01;-1;-1;-1;0;
130.016;1.02842;0.996204;65.3853;0.947613;0.978749;0.98353;1.06274;1.03949;1.08075;1.03525;1.03281;1.04414;1.04706;1.04139;1.02022;1.00164;1.00164;1.00164;1.00164;1.00164;223.635;31.958;1.05791;0.00395691;0.0313751;16.096;88.4121;82.031;30.4074;25.3164;0.195989;0.843888;0.935687;0.996204;0.935687;13;0.8586;0.85684;0.939173;0.947613;0.939173;16;0.99;1.01;0.99;1.01;-1;-1;-1;0;
130.033;1.0284;0.996167;65.3816;0.947559;0.978715;0.983499;1.06272;1.03946;1.08074;1.03523;1.03279;1.04412;1.04704;1.04137;1.0202;1.00164;1.00164;1.00164;1.00164;1.00164;223.635;31.9619;1.04196;0.00209553;0.0341241;16.1164;88.3901;82.004;30.4145;25.323;0.195978;0.843813;0.935654;0.996167;0.935654;13;0.858528;0.85672;0.939121;0.947559;0.939121;16;0.99;1.01;0.99;1.01;-1;-1;-1;0;
130.066;1.02835;0.996104;65.375;0.947463;0.978658;0.983445;1.0627;1.03943;1.08072;1.03519;1.03276;1.04409;1.04701;1.04135;1.02017;1.00164;1.00164;1.00164;1.00164;1.00164;223.635;31.9738;1.00756;0.000407576;0.038399;16.1446;88.3569;81.9576;30.4318;25.3339;0.19596;0.843685;0.935597;0.996104;0.935597;13;0.858402;0.85651;0.939029;0.947463;0.939029;16;0.99;1.01;0.99;1.01;-1;-1;-1;0;
130.131;1.02827;0.996003;65.3642;0.947308;0.978566;0.98336;1.06268;1.03937;1.0807;1.03514;1.03271;1.04405;1.04699;1.04132;1.02013;1.00164;1.00164;1.00164;1.00164;1.00164;223.651;32.0074;0.929343;-0.00367613;0.0434642;16.1745;88.3146;81.8894;30.469;25.3509;0.195932;0.84348;0.935506;0.996003;0.935506;13;0.858196;0.856169;0.938879;0.947308;0.938879;16;0.99;1.01;0.99;1.01;-1;-1;-1;0;
130.262;1.02814;0.995854;65.3485;0.947079;0.978432;0.983234;1.06266;1.0393;1.08066;1.03507;1.03265;1.04401;1.04697;1.0413;1.02008;1.00164;1.00164;1.00163;1.00163;1.00163;223.73;32.0825;0.755037;-0.0143351;0.0429196;16.1935;88.2713;81.8135;30.5372;25.3759;0.19589;0.843179;0.935372;0.995854;0.935372;13;0.857895;0.855668;0.938659;0.947079;0.938659;16;0.99;1.01;0.99;1.01;-1;-1;-1;0;
130.524;1.02798;0.995673;65.3295;0.946804;0.978269;0.983083;1.06266;1.03921;1.08063;1.035;1.03259;1.04398;1.04697;1.04129;1.02004;1.00163;1.00163;1.00162;1.00163;1.00163;223.888;32.1837;0.487857;-0.0225965;0.0314251;16.1925;88.2331;81.7457;30.635;25.4069;0.195838;0.842811;0.935209;0.995673;0.935209;13;0.857531;0.855063;0.938394;0.946804;0.938394;16;0.99;1.01;0.99;1.01;-1;-1;-1;0;
131.049;1.02784;0.99552;65.3143;0.946584;0.978141;0.982965;1.06269;1.03915;1.08061;1.03495;1.03255;1.04398;1.04699;1.04131;1.02002;1.00162;1.00161;1.00161;1.00161;1.00161;223.965;32.228;0.348112;-0.0235693;0.0230584;16.1836;88.1922;81.6651;30.7292;25.4317;0.195795;0.842501;0.935072;0.99552;0.935072;13;0.857241;0.854581;0.938182;0.946584;0.938182;16;0.99;1.01;0.99;1.01;-1;-1;-1;0;
132.097;1.02777;0.995441;65.307;0.946478;0.97808;0.982907;1.06272;1.03913;1.0806;1.03493;1.03255;1.04399;1.04701;1.04133;1.02002;1.00159;1.00159;1.00159;1.00159;1.00159;223.97;32.2341;0.328987;-0.0266664;0.0174004;16.1764;88.1638;81.6104;30.7851;25.4443;0.195773;0.842341;0.935001;0.995441;0.935001;13;0.857102;0.85435;0.938081;0.946478;0.938081;16;0.99;1.01;0.99;1.01;-1;-1;-1;0;
134.194;1.02773;0.995407;65.3035;0.946427;0.978048;0.982878;1.06273;1.03911;1.0806;1.03492;1.03254;1.04399;1.04702;1.04133;1.02001;1.00157;1.00157;1.00156;1.00157;1.00157;224.031;32.2808;0.2352;-0.0314535;0.00938834;16.1669;88.1623;81.616;30.8092;25.4511;0.195763;0.842273;0.93497;0.995407;0.93497;13;0.857034;0.854238;0.938031;0.946427;0.938031;16;0.99;1.01;0.99;1.01;-1;-1;-1;0;
138.389;1.02772;0.995389;65.301;0.946392;0.978026;0.982857;1.06273;1.0391;1.0806;1.0349;1.03253;1.04398;1.04702;1.04133;1.02001;1.00154;1.00154;1.00154;1.00154;1.00154;224.11;32.3406;0.116171;-0.0364594;0.000776948;16.1573;88.1714;81.6399;30.821;25.4562;0.195758;0.842235;0.934954;0.995389;0.934954;13;0.856987;0.85416;0.937997;0.946392;0.937997;16;0.99;1.01;0.99;1.01;-1;-1;-1;0;
140;1.02772;0.995387;65.3007;0.946387;0.978024;0.982855;1.06273;1.0391;1.0806;1.0349;1.03253;1.04398;1.04702;1.04133;1.02;1.00153;1.00153;1.00153;1.00153;1.00153;224.12;32.3488;0.10003;-0.0371536;-0.000415419;16.156;88.1728;81.6434;30.8224;25.4568;0.195757;0.842231;0.934952;0.995387;0.934952;14;0.856982;0.85415;0.937993;0.946387;0.937993;16;0.99;1.01;0.99;1.01;-1;-1;-1;0;
140;1.02772;0.995387;65.3007;0.946387;0.978023;0.982855;1.06273;1.0391;1.0806;1.0349;1.03253;1.04398;1.04702;1.04133;1.02;1.00153;1.00153;1.00153;1.00153;1.00153;224.12;32.3488;0.100049;-0.03715;-0.000413527;16.1561;88.1731;81.6435;30.8224;25.4568;0.195758;0.842234;0.934953;0.995387;0.934953;14;0.856982;0.85415;0.937993;0.946387;0.937993;17;0.99;1.01;0.99;1.01;-1;-1;-1;0;
140;1.02753;0.994856;65.2598;0.945793;0.977629;0.982492;1.06254;1.03885;1.08048;1.03465;1.03229;1.04377;1.04683;1.04114;1.01978;1.00153;1.00153;1.00153;1.00153;1.00153;224.237;32.5109;1.07328;0.00751683;0.0277959;16.7839;89.5993;83.6238;30.9167;25.5366;0.198342;0.860847;0.943164;0.994856;0.943164;14;0.867992;0.872519;0.94601;0.945793;0.94601;17;0.99;1.01;0.99;1.01;-1;-1;-1;0;
140;1.02753;0.994852;65.2591;0.945784;0.977625;0.982488;1.06254;1.03885;1.08048;1.03465;1.03228;1.04377;1.04683;1.04114;1.01978;1.00153;1.00153;1.00153;1.00153;1.00153;224.238;32.5108;1.07576;0.00776351;0.027921;16.7889;89.6092;83.6514;30.9176;25.5374;0.198344;0.860942;0.943152;0.994852;0.943152;14;0.868022;0.872806;0.945981;0.945784;0.945981;17;0.99;1.01;0.99;1.01;-1;-1;-1;0;
140;1.02753;0.994851;65.2594;0.945789;0.977626;0.982488;1.06254;1.03885;1.08048;1.03465;1.03228;1.04377;1.04683;1.04114;1.01978;1.00153;1.00153;1.00153;1.00153;1.00153;224.238;32.5122;1.08167;0.00790275;0.0280409;16.7898;89.6126;83.6388;30.9175;25.5373;0.198365;0.861028;0.943234;0.994851;0.943234;14;0.868085;0.872652;0.946083;0.945789;0.946083;17;0.99;1.01;0.99;1.01;-1;-1;-1;0;
140;1.02753;0.994856;65.2597;0.945793;0.977629;0.982492;1.06254;1.03885;1.08048;1.03465;1.03229;1.04377;1.04683;1.04114;1.01978;1.00153;1.00153;1.00153;1.00153;1.00153;224.237;32.5109;1.07327;0.00751355;0.0277976;16.7839;89.5993;83.6238;30.9167;25.5366;0.198342;0.860847;0.943164;0.994856;0.943164;14;0.867992;0.872519;0.94601;0.945793;0.94601;17;0.99;1.01;0.99;1.01;-1;-1;-1;0;
140;1.02753;0.994856;65.2597;0.945793;0.977629;0.982492;1.06254;1.03885;1.08048;1.03465;1.03229;1.04377;1.04683;1.04114;1.01978;1.00153;1.00153;1.00153;1.00153;1.00153;224.237;32.5109;1.07326;0.00750987;0.0277996;16.784;89.5993;83.6238;30.9167;25.5366;0.198342;0.860847;0.943164;0.994856;0.943164;14;0.867992;0.872519;0.94601;0.945793;0.94601;17;0.99;1.01;0.99;1.01;-1;-1;-1;0;
140;1.02753;0.994856;65.2597;0.945793;0.977629;0.982492;1.06254;1.03885;1.08048;1.03465;1.03229;1.04377;1.04683;1.04114;1.01978;1.00153;1.00153;1.00153;1.00153;1.00153;224.237;32.5109;1.07325;0.00750252;0.0278037;16.784;89.5993;83.6238;30.9167;25.5366;0.198342;0.860847;0.943164;0.994856;0.943164;14;0.867992;0.872519;0.94601;0.945793;0.94601;17;0.99;1.01;0.99;1.01;-1;-1;-1;0;
140;1.02753;0.994855;65.2597;0.945793;0.977629;0.982491;1.06254;1.03885;1.08048;1.03465;1.03229;1.04377;1.04683;1.04114;1.01978;1.00153;1.00153;1.00153;1.00153;1.00153;224.237;32.5109;1.07322;0.00748785;0.0278118;16.7841;89.5992;83.6237;30.9167;25.5366;0.198342;0.860847;0.943164;0.994855;0.943164;14;0.867992;0.872519;0.94601;0.945793;0.94601;17;0.99;1.01;0.99;1.01;-1;-1;-1;0;
140;1.02753;0.994855;65.2597;0.945793;0.977629;0.982491;1.06254;1.03885;1.08048;1.03465;1.03229;1.04377;1.04683;1.04114;1.01978;1.00153;1.00153;1.00153;1.00153;1.00153;224.237;32.5109;1.07317;0.00745859;0.027828;16.7842;89.5991;83.6236;30.9167;25.5366;0.198342;0.860846;0.943163;0.994855;0.943163;14;0.867992;0.872518;0.94601;0.945793;0.94601;17;0.99;1.01;0.99;1.01;-1;-1;-1;0;
140;1.02753;0.994855;65.2597;0.945792;0.977628;0.982491;1.06254;1.03885;1.08048;1.03465;1.03229;1.04377;1.04683;1.04114;1.01978;1.00153;1.00153;1.00153;1.00153;1.00153;224.237;32.5109;1.07305;0.00740044;0.0278603;16.7844;89.5988;83.6233;30.9167;25.5367;0.198342;0.860846;0.943163;0.994855;0.943163;14;0.867991;0.872517;0.946009;0.945792;0.946009;17;0.99;1.01;0.99;1.01;-1;-1;-1;0;
140.001;1.02753;0.994854;65.2596;0.945791;0.977628;0.98249;1.06254;1.03885;1.08048;1.03465;1.03228;1.04377;1.04683;1.04114;1.01978;1.00153;1.00153;1.00153;1.00153;1.00153;224.237;32.511;1.07283;0.00728558;0.0279246;16.7849;89.5983;83.6228;30.9168;25.5368;0.198342;0.860844;0.943163;0.994854;0.943163;14;0.86799;0.872515;0.946008;0.945791;0.946008;17;0.99;1.01;0.99;1.01;-1;-1;-1;0;
140.001;1.02753;0.994853;65.2595;0.945789;0.977626;0.982489;1.06254;1.03885;1.08048;1.03465;1.03228;1.04377;1.04683;1.04114;1.01978;1.00153;1.00153;1.00153;1.00153;1.00153;224.237;32.511;1.07237;0.00706154;0.0280521;16.7859;89.5974;83.6219;30.9169;25.5371;0.198342;0.860841;0.943161;0.994853;0.943161;14;0.867987;0.87251;0.946006;0.945789;0.946006;17;0.99;1.01;0.99;1.01;-1;-1;-1;0;
140.002;1.02752;0.99485;65.2592;0.945785;0.977624;0.982487;1.06254;1.03885;1.08048;1.03465;1.03228;1.04377;1.04683;1.04114;1.01978;1.00153;1.00153;1.00153;1.00153;1.00153;224.237;32.5111;1.07147;0.00663511;0.0283025;16.7879;89.5955;83.6199;30.9171;25.5377;0.198341;0.860836;0.943159;0.99485;0.943159;14;0.867982;0.872501;0.946002;0.945785;0.946002;17;0.99;1.01;0.99;1.01;-1;-1;-1;0;
140.004;1.02752;0.994844;65.2587;0.945778;0.977619;0.982482;1.06254;1.03884;1.08048;1.03464;1.03228;1.04376;1.04682;1.04113;1.01977;1.00153;1.00153;1.00153;1.00153;1.00153;224.237;32.5114;1.06963;0.0058617;0.0287864;16.7917;89.5917;83.616;30.9176;25.5387;0.198339;0.860824;0.943154;0.994844;0.943154;14;0.867971;0.872483;0.945995;0.945778;0.945995;17;0.99;1.01;0.99;1.01;-1;-1;-1;0;
140.008;1.02751;0.994834;65.2576;0.945762;0.977609;0.982472;1.06253;1.03884;1.08048;1.03463;1.03227;1.04376;1.04682;1.04113;1.01977;1.00153;1.00153;1.00153;1.00153;1.00153;224.237;32.5119;1.0659;0.00458295;0.0296951;16.7988;89.5846;83.6084;30.9187;25.5408;0.198336;0.860802;0.943144;0.994834;0.943144;14;0.86795;0.872449;0.94598;0.945762;0.94598;17;0.99;1.01;0.99;1.01;-1;-1;-1;0;
140.016;1.0275;0.994813;65.2555;0.945732;0.97759;0.982454;1.06252;1.03882;1.08047;1.03462;1.03226;1.04374;1.04681;1.04111;1.01975;1.00153;1.00153;1.00153;1.00153;1.00153;224.237;32.5133;1.05824;0.0028012;0.0313263;16.8115;89.5715;83.5936;30.9215;25.5445;0.19833;0.86076;0.943125;0.994813;0.943125;14;0.867911;0.872382;0.945951;0.945732;0.945951;17;0.99;1.01;0.99;1.01;-1;-1;-1;0;
140.033;1.02747;0.994776;65.2517;0.945678;0.977556;0.982423;1.0625;1.0388;1.08046;1.0346;1.03224;1.04372;1.04679;1.04109;1.01973;1.00153;1.00153;1.00153;1.00153;1.00153;224.236;32.5171;1.04226;0.000927861;0.0340843;16.8321;89.5491;83.5661;30.9288;25.5512;0.19832;0.860683;0.943092;0.994776;0.943092;14;0.867837;0.872259;0.945898;0.945678;0.945898;17;0.99;1.01;0.99;1.01;-1;-1;-1;0;
140.066;1.02743;0.994713;65.2451;0.945581;0.977498;0.982369;1.06247;1.03877;1.08044;1.03456;1.0322;1.04369;1.04676;1.04107;1.0197;1.00153;1.00153;1.00153;1.00153;1.00153;224.236;32.529;1.00782;-0.00078608;0.0383669;16.8605;89.5154;83.5189;30.9462;25.5622;0.198301;0.860551;0.943034;0.994713;0.943034;14;0.867708;0.872043;0.945804;0.945581;0.945804;17;0.99;1.01;0.99;1.01;-1;-1;-1;0;
140.131;1.02734;0.99461;65.2343;0.945424;0.977406;0.982283;1.06245;1.03871;1.08042;1.03451;1.03216;1.04366;1.04674;1.04104;1.01966;1.00153;1.00153;1.00152;1.00153;1.00153;224.251;32.5628;0.929528;-0.00495765;0.043415;16.8905;89.4722;83.4495;30.9837;25.5793;0.198272;0.860339;0.942941;0.99461;0.942941;14;0.867499;0.871692;0.945652;0.945424;0.945652;17;0.99;1.01;0.99;1.01;-1;-1;-1;0;
140.262;1.02722;0.994461;65.2184;0.945194;0.97727;0.982156;1.06243;1.03863;1.08038;1.03444;1.0321;1.04362;1.04671;1.04102;1.01961;1.00153;1.00153;1.00152;1.00152;1.00152;224.331;32.6381;0.754945;-0.0157998;0.0427613;16.9097;89.428;83.372;31.0526;25.6046;0.198229;0.860029;0.942805;0.994461;0.942805;14;0.867191;0.871177;0.945428;0.945194;0.945428;17;0.99;1.01;0.99;1.01;-1;-1;-1;0;
140.524;1.02706;0.994277;65.1992;0.944916;0.977105;0.982003;1.06244;1.03855;1.08035;1.03436;1.03203;1.04359;1.04671;1.04101;1.01957;1.00152;1.00152;1.00151;1.00151;1.00151;224.489;32.7396;0.486676;-0.0241542;0.0311167;16.9085;89.3889;83.3028;31.1514;25.6358;0.198177;0.85965;0.942639;0.994277;0.942639;14;0.86682;0.870555;0.945158;0.944916;0.945158;17;0.99;1.01;0.99;1.01;-1;-1;-1;0;
