time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;GEN____1_SM_generator_UStatorPu;GEN____6_SM_generator_UStatorPu;GEN____2_SM_generator_UStatorPu;GEN____3_SM_generator_UStatorPu;GEN____8_SM_generator_UStatorPu;GEN____1_SM_voltageRegulator_EfdPu;GEN____2_SM_voltageRegulator_EfdPu;GEN____3_SM_voltageRegulator_EfdPu;GEN____6_SM_voltageRegulator_EfdPu;GEN____8_SM_voltageRegulator_EfdPu;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;NETWORK__BUS____1-BUS____5-1_AC_iSide2;NETWORK__BUS____1-BUS____5-1_AC_state;NETWORK__BUS____2-BUS____5-1_AC_iSide2;NETWORK__BUS____2-BUS____5-1_AC_state;NETWORK__BUS____2-BUS____4-1_AC_iSide2;NETWORK__BUS____2-BUS____4-1_AC_state;CLA_2_4_currentLimitAutomaton_order;CLA_2_5_currentLimitAutomaton_order;CLA_2_4_currentLimitAutomaton_IMax;CLA_2_5_currentLimitAutomaton_IMax;
5.779115;1.062971;1.040242;1.006785;1.005386;1.003262;1.067295;1.055018;1.088419;1.049612;1.045350;1.052728;1.052257;1.047232;1.030707;0.999788;1.000093;0.999867;1.000019;1.000784;246.814816;4.704747;45.931896;-16.273940;-1.723843;-31.191878;61.886096;37.705723;19.751218;20.640971;1.060721;1.067295;1.045561;1.009055;1.096005;1.398722;1.333691;1.161251;1.518831;1.201602;0.215497;0.125538;0.000000;3.000000;634.637485;2.000000;685.498428;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.779117;1.062971;1.040242;1.006785;1.005386;1.003262;1.067295;1.055018;1.088419;1.049612;1.045350;1.052728;1.052257;1.047232;1.030707;0.999788;1.000093;0.999867;1.000019;1.000784;246.814669;4.704732;45.932017;-16.273987;-1.723763;-31.191883;61.886069;37.705727;19.751216;20.640954;1.060721;1.067295;1.045561;1.009055;1.096005;1.398722;1.333691;1.161251;1.518831;1.201602;0.215497;0.125538;0.000000;3.000000;634.637360;2.000000;685.498285;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.779117;1.062971;1.040242;1.006785;1.005386;1.003262;1.067295;1.055018;1.088419;1.049612;1.045350;1.052728;1.052257;1.047232;1.030707;0.999788;1.000093;0.999867;1.000019;1.000784;246.814600;4.704726;45.932073;-16.274008;-1.723726;-31.191887;61.886057;37.705730;19.751216;20.640944;1.060721;1.067295;1.045561;1.009055;1.096005;1.398722;1.333691;1.161251;1.518831;1.201602;0.215497;0.125538;0.000000;3.000000;634.637302;2.000000;685.498218;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.779119;1.062971;1.040242;1.006785;1.005386;1.003262;1.067295;1.055018;1.088419;1.049612;1.045350;1.052728;1.052257;1.047232;1.030707;0.999788;1.000093;0.999867;1.000019;1.000784;246.814453;4.704710;45.932194;-16.274057;-1.723644;-31.191887;61.886023;37.705732;19.751208;20.640936;1.060721;1.067295;1.045561;1.009055;1.096005;1.398722;1.333691;1.161251;1.518831;1.201601;0.215497;0.125538;0.000000;3.000000;634.637175;2.000000;685.498075;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.779133;1.062971;1.040242;1.006785;1.005387;1.003262;1.067295;1.055018;1.088419;1.049612;1.045350;1.052728;1.052257;1.047232;1.030707;0.999788;1.000093;0.999867;1.000019;1.000784;246.813249;4.704586;45.933184;-16.274456;-1.722974;-31.191888;61.885742;37.705747;19.751146;20.640877;1.060721;1.067295;1.045561;1.009055;1.096005;1.398721;1.333688;1.161250;1.518830;1.201600;0.215497;0.125538;0.000000;3.000000;634.636137;2.000000;685.496906;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.779165;1.062971;1.040243;1.006785;1.005387;1.003262;1.067295;1.055018;1.088420;1.049613;1.045351;1.052728;1.052258;1.047232;1.030708;0.999788;1.000093;0.999867;1.000019;1.000784;246.810546;4.704307;45.935404;-16.275351;-1.721471;-31.191888;61.885112;37.705781;19.751006;20.640745;1.060721;1.067295;1.045562;1.009055;1.096005;1.398720;1.333683;1.161248;1.518828;1.201597;0.215497;0.125538;0.000000;3.000000;634.633808;2.000000;685.494282;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.779229;1.062971;1.040243;1.006785;1.005388;1.003263;1.067295;1.055019;1.088420;1.049614;1.045351;1.052729;1.052258;1.047233;1.030708;0.999788;1.000093;0.999867;1.000018;1.000784;246.805141;4.703747;45.939845;-16.277141;-1.718464;-31.191890;61.883851;37.705850;19.750727;20.640480;1.060721;1.067295;1.045562;1.009055;1.096006;1.398719;1.333672;1.161244;1.518825;1.201592;0.215498;0.125538;0.000000;3.000000;634.629150;2.000000;685.489033;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.779357;1.062971;1.040245;1.006785;1.005390;1.003265;1.067296;1.055021;1.088421;1.049615;1.045353;1.052730;1.052258;1.047233;1.030710;0.999788;1.000093;0.999867;1.000018;1.000784;246.794330;4.702623;45.948726;-16.280715;-1.712449;-31.191892;61.881329;37.705984;19.750170;20.639950;1.060721;1.067296;1.045563;1.009056;1.096006;1.398715;1.333650;1.161236;1.518819;1.201581;0.215498;0.125538;0.000000;3.000000;634.619838;2.000000;685.478534;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.779613;1.062971;1.040247;1.006786;1.005394;1.003268;1.067296;1.055024;1.088422;1.049619;1.045356;1.052732;1.052259;1.047234;1.030712;0.999787;1.000093;0.999867;1.000016;1.000785;246.772705;4.700359;45.966482;-16.287846;-1.700411;-31.191896;61.876285;37.706249;19.749057;20.638889;1.060721;1.067296;1.045566;1.009056;1.096007;1.398708;1.333605;1.161221;1.518806;1.201558;0.215499;0.125539;0.000000;3.000000;634.601226;2.000000;685.457533;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.780125;1.062972;1.040253;1.006788;1.005402;1.003275;1.067297;1.055030;1.088425;1.049626;1.045362;1.052736;1.052260;1.047237;1.030717;0.999787;1.000093;0.999867;1.000013;1.000785;246.729438;4.695760;46.001975;-16.302033;-1.676313;-31.191899;61.866196;37.706760;19.746842;20.636767;1.060722;1.067297;1.045570;1.009058;1.096010;1.398694;1.333517;1.161190;1.518780;1.201514;0.215501;0.125541;0.000000;3.000000;634.564058;2.000000;685.415518;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.781149;1.062974;1.040263;1.006791;1.005417;1.003289;1.067300;1.055043;1.088431;1.049640;1.045375;1.052744;1.052263;1.047241;1.030727;0.999786;1.000092;0.999868;1.000007;1.000786;246.642848;4.686288;46.072880;-16.330111;-1.628021;-31.191885;61.846016;37.707704;19.742446;20.632518;1.060723;1.067300;1.045579;1.009061;1.096014;1.398666;1.333341;1.161127;1.518730;1.201426;0.215504;0.125544;0.000000;3.000000;634.489940;2.000000;685.331433;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.783197;1.062977;1.040284;1.006797;1.005448;1.003316;1.067305;1.055069;1.088443;1.049669;1.045400;1.052760;1.052269;1.047250;1.030747;0.999784;1.000091;0.999870;0.999995;1.000789;246.469449;4.666248;46.214354;-16.385076;-1.531066;-31.191780;61.805646;37.709286;19.733800;20.624000;1.060726;1.067305;1.045596;1.009067;1.096023;1.398610;1.332988;1.161000;1.518634;1.201252;0.215510;0.125550;0.000000;3.000000;634.342577;2.000000;685.163057;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.787293;1.062982;1.040326;1.006810;1.005509;1.003370;1.067313;1.055120;1.088467;1.049726;1.045450;1.052791;1.052280;1.047267;1.030786;0.999780;1.000089;0.999874;0.999971;1.000793;246.121881;4.621846;46.495864;-16.490234;-1.335752;-31.191266;61.724898;37.711223;19.717092;20.606895;1.060732;1.067313;1.045632;1.009080;1.096039;1.398500;1.332287;1.160740;1.518462;1.200916;0.215523;0.125563;0.000000;3.000000;634.051356;2.000000;684.825536;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.795485;1.062994;1.040410;1.006837;1.005630;1.003474;1.067327;1.055220;1.088511;1.049840;1.045549;1.052852;1.052298;1.047297;1.030864;0.999772;1.000085;0.999882;0.999924;1.000800;245.424483;4.516260;47.052409;-16.681338;-0.940149;-31.189063;61.563562;37.710201;19.686033;20.572439;1.060743;1.067327;1.045701;1.009108;1.096071;1.398285;1.330897;1.160196;1.518190;1.200286;0.215549;0.125588;0.000000;3.000000;633.482970;2.000000;684.147857;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.811869;1.063016;1.040574;1.006898;1.005862;1.003668;1.067341;1.055415;1.088591;1.050066;1.045744;1.052967;1.052320;1.047348;1.031013;0.999758;1.000076;0.999897;0.999835;1.000806;244.026922;4.242540;48.133864;-16.986077;-0.134331;-31.180318;61.243042;37.688708;19.633393;20.502874;1.060763;1.067341;1.045837;1.009167;1.096125;1.397876;1.328176;1.159013;1.517913;1.199204;0.215600;0.125638;0.000000;3.000000;632.401690;2.000000;682.784871;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.844637;1.063053;1.040886;1.007041;1.006286;1.004005;1.067324;1.055771;1.088715;1.050501;1.046115;1.053166;1.052321;1.047411;1.031285;0.999736;1.000054;0.999929;0.999681;1.000790;241.266995;3.488410;50.127362;-17.285145;1.492042;-31.148491;60.621401;37.569709;19.564878;20.363564;1.060799;1.067324;1.046095;1.009303;1.096197;1.397161;1.323027;1.156292;1.518250;1.197760;0.215697;0.125732;0.000000;3.000000;630.441911;2.000000;680.043946;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.877405;1.063081;1.041172;1.007212;1.006654;1.004275;1.067260;1.056078;1.088790;1.050903;1.046452;1.053328;1.052274;1.047432;1.031520;0.999721;1.000028;0.999960;0.999564;1.000735;238.608462;2.521901;51.843932;-17.175112;3.080644;-31.101769;60.038170;37.352573;19.541987;20.226674;1.060827;1.067260;1.046330;1.009460;1.096222;1.396595;1.318327;1.153137;1.519533;1.197262;0.215786;0.125818;0.000000;3.000000;628.713739;2.000000;677.295051;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.922578;1.063105;1.041513;1.007483;1.007069;1.004558;1.067145;1.056414;1.088826;1.051374;1.046843;1.053499;1.052180;1.047425;1.031783;0.999710;0.999988;1.000000;0.999474;1.000607;235.283063;1.109940;53.601611;-16.409722;4.995040;-31.028245;59.333245;36.911092;19.561248;20.053936;1.060853;1.067145;1.046609;1.009705;1.096192;1.396079;1.312729;1.148256;1.521821;1.197867;0.215892;0.125921;0.000000;3.000000;626.508095;2.000000;673.510456;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.922581;1.063105;1.041513;1.007484;1.007069;1.004558;1.067145;1.056414;1.088826;1.051374;1.046843;1.053499;1.052180;1.047425;1.031783;0.999710;0.999988;1.000000;0.999474;1.000607;235.282877;1.109853;53.601694;-16.409655;4.995145;-31.028240;59.333206;36.911061;19.561251;20.053926;1.060853;1.067145;1.046609;1.009705;1.096192;1.396079;1.312729;1.148256;1.521821;1.197867;0.215892;0.125921;0.000000;3.000000;626.507970;2.000000;673.510231;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.922670;1.063105;1.041513;1.007484;1.007070;1.004559;1.067145;1.056414;1.088826;1.051375;1.046844;1.053499;1.052179;1.047425;1.031784;0.999710;0.999988;1.000000;0.999474;1.000606;235.276652;1.106952;53.604488;-16.407422;4.998635;-31.028085;59.331918;36.910020;19.561349;20.053593;1.060853;1.067145;1.046610;1.009705;1.096192;1.396079;1.312718;1.148245;1.521826;1.197870;0.215892;0.125922;0.000000;3.000000;626.503786;2.000000;673.502706;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.922670;1.063105;1.041513;1.007484;1.007070;1.004558;1.067145;1.056413;1.088823;1.051374;1.046843;1.053499;1.052179;1.047425;1.031783;0.999710;0.999988;1.000000;0.999474;1.000606;235.276625;1.106965;53.604487;-16.407397;4.998575;-31.027982;59.331911;36.910384;19.561828;20.052559;1.060853;1.067145;1.046610;1.009705;1.096191;1.396080;1.312720;1.148245;1.521829;1.197880;0.215892;0.125922;0.000000;3.000000;626.503763;2.000000;673.502491;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.922671;1.063105;1.041513;1.007484;1.007070;1.004558;1.067145;1.056413;1.088823;1.051374;1.046843;1.053499;1.052179;1.047425;1.031783;0.999710;0.999988;1.000000;0.999474;1.000606;235.276554;1.106930;53.604520;-16.407372;4.998616;-31.027981;59.331896;36.910372;19.561829;20.052555;1.060853;1.067145;1.046610;1.009705;1.096191;1.396080;1.312720;1.148245;1.521830;1.197880;0.215892;0.125922;0.000000;3.000000;626.503719;2.000000;673.502407;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.922672;1.063105;1.041513;1.007484;1.007070;1.004558;1.067145;1.056413;1.088823;1.051374;1.046843;1.053499;1.052179;1.047425;1.031783;0.999710;0.999988;1.000000;0.999474;1.000606;235.276483;1.106895;53.604552;-16.407346;4.998658;-31.027979;59.331882;36.910360;19.561831;20.052551;1.060853;1.067145;1.046610;1.009705;1.096191;1.396080;1.312720;1.148245;1.521830;1.197880;0.215892;0.125922;0.000000;3.000000;626.503674;2.000000;673.502323;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.922674;1.063105;1.041513;1.007484;1.007070;1.004558;1.067145;1.056413;1.088823;1.051374;1.046843;1.053499;1.052179;1.047425;1.031783;0.999710;0.999988;1.000000;0.999474;1.000606;235.276341;1.106825;53.604618;-16.407295;4.998740;-31.027975;59.331852;36.910337;19.561834;20.052544;1.060853;1.067145;1.046610;1.009705;1.096191;1.396080;1.312720;1.148244;1.521830;1.197880;0.215892;0.125922;0.000000;3.000000;626.503586;2.000000;673.502155;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.922677;1.063105;1.041513;1.007484;1.007070;1.004558;1.067145;1.056413;1.088823;1.051374;1.046843;1.053499;1.052179;1.047425;1.031783;0.999710;0.999988;1.000000;0.999474;1.000606;235.276140;1.106725;53.604710;-16.407223;4.998856;-31.027970;59.331811;36.910303;19.561837;20.052533;1.060853;1.067145;1.046610;1.009705;1.096191;1.396080;1.312719;1.148244;1.521830;1.197880;0.215892;0.125922;0.000000;3.000000;626.503461;2.000000;673.501918;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.922678;1.063105;1.041514;1.007484;1.007070;1.004558;1.067145;1.056413;1.088823;1.051374;1.046843;1.053499;1.052179;1.047425;1.031783;0.999710;0.999988;1.000000;0.999474;1.000606;235.276057;1.106684;53.604748;-16.407193;4.998904;-31.027967;59.331793;36.910289;19.561839;20.052529;1.060853;1.067145;1.046610;1.009705;1.096191;1.396080;1.312719;1.148244;1.521830;1.197880;0.215892;0.125922;0.000000;3.000000;626.503409;2.000000;673.501820;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.922681;1.063105;1.041514;1.007484;1.007070;1.004558;1.067145;1.056413;1.088823;1.051374;1.046843;1.053499;1.052179;1.047425;1.031783;0.999710;0.999988;1.000000;0.999474;1.000606;235.275856;1.106584;53.604840;-16.407121;4.999020;-31.027962;59.331752;36.910256;19.561843;20.052518;1.060853;1.067145;1.046610;1.009705;1.096191;1.396080;1.312719;1.148244;1.521830;1.197880;0.215892;0.125922;0.000000;3.000000;626.503284;2.000000;673.501583;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.922686;1.063105;1.041514;1.007484;1.007070;1.004558;1.067145;1.056413;1.088823;1.051374;1.046843;1.053499;1.052179;1.047425;1.031783;0.999710;0.999988;1.000000;0.999474;1.000606;235.275489;1.106402;53.605009;-16.406989;4.999233;-31.027952;59.331676;36.910195;19.561850;20.052498;1.060853;1.067145;1.046610;1.009705;1.096191;1.396080;1.312718;1.148243;1.521831;1.197880;0.215892;0.125922;0.000000;3.000000;626.503055;2.000000;673.501149;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.922702;1.063105;1.041514;1.007484;1.007070;1.004559;1.067145;1.056413;1.088823;1.051374;1.046844;1.053499;1.052179;1.047425;1.031783;0.999710;0.999988;1.000000;0.999474;1.000606;235.274353;1.105840;53.605531;-16.406580;4.999890;-31.027922;59.331440;36.910006;19.561872;20.052437;1.060853;1.067145;1.046610;1.009705;1.096191;1.396080;1.312717;1.148241;1.521832;1.197881;0.215893;0.125922;0.000000;3.000000;626.502346;2.000000;673.499808;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.922734;1.063105;1.041514;1.007485;1.007070;1.004559;1.067145;1.056413;1.088823;1.051374;1.046844;1.053499;1.052179;1.047425;1.031784;0.999710;0.999988;1.000000;0.999474;1.000606;235.272081;1.104714;53.606575;-16.405762;5.001204;-31.027862;59.330970;36.909628;19.561916;20.052316;1.060853;1.067145;1.046610;1.009705;1.096191;1.396080;1.312713;1.148237;1.521834;1.197882;0.215893;0.125922;0.000000;3.000000;626.500930;2.000000;673.497126;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.922798;1.063105;1.041514;1.007485;1.007071;1.004559;1.067145;1.056414;1.088823;1.051375;1.046844;1.053499;1.052179;1.047425;1.031784;0.999710;0.999988;1.000000;0.999474;1.000606;235.267537;1.102463;53.608660;-16.404126;5.003832;-31.027742;59.330030;36.908871;19.562003;20.052073;1.060853;1.067145;1.046611;1.009706;1.096191;1.396079;1.312706;1.148230;1.521838;1.197884;0.215893;0.125922;0.000000;3.000000;626.498096;2.000000;673.491761;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.922926;1.063106;1.041515;1.007486;1.007072;1.004560;1.067144;1.056415;1.088823;1.051376;1.046845;1.053499;1.052179;1.047425;1.031785;0.999710;0.999988;1.000000;0.999473;1.000605;235.258453;1.097960;53.612827;-16.400849;5.009085;-31.027501;59.328149;36.907357;19.562179;20.051587;1.060853;1.067144;1.046611;1.009707;1.096191;1.396078;1.312691;1.148215;1.521847;1.197888;0.215893;0.125922;0.000000;3.000000;626.492431;2.000000;673.481031;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.923182;1.063106;1.041517;1.007488;1.007074;1.004561;1.067143;1.056416;1.088823;1.051379;1.046847;1.053500;1.052178;1.047424;1.031786;0.999709;0.999988;1.000001;0.999473;1.000604;235.240296;1.088956;53.621142;-16.394278;5.019582;-31.027019;59.324392;36.904324;19.562531;20.050615;1.060853;1.067143;1.046613;1.009708;1.096190;1.396076;1.312662;1.148185;1.521864;1.197896;0.215894;0.125923;0.000000;3.000000;626.481103;2.000000;673.459572;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.923694;1.063106;1.041521;1.007491;1.007078;1.004563;1.067141;1.056419;1.088823;1.051384;1.046851;1.053502;1.052176;1.047424;1.031788;0.999709;0.999987;1.000001;0.999473;1.000603;235.204030;1.070949;53.637695;-16.381068;5.040534;-31.026056;59.316890;36.898244;19.563240;20.048673;1.060853;1.067141;1.046616;1.009711;1.096190;1.396072;1.312604;1.148125;1.521899;1.197913;0.215895;0.125924;0.000000;3.000000;626.458461;2.000000;673.416657;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.924718;1.063106;1.041528;1.007498;1.007086;1.004568;1.067138;1.056426;1.088822;1.051393;1.046859;1.053505;1.052173;1.047423;1.031794;0.999709;0.999986;1.000002;0.999471;1.000599;235.131686;1.034945;53.670495;-16.354377;5.082275;-31.024129;59.301939;36.886023;19.564679;20.044797;1.060854;1.067138;1.046622;1.009717;1.096188;1.396064;1.312488;1.148005;1.521969;1.197947;0.215897;0.125926;0.000000;3.000000;626.413227;2.000000;673.330836;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.926766;1.063107;1.041542;1.007511;1.007102;1.004578;1.067131;1.056439;1.088822;1.051413;1.046875;1.053511;1.052167;1.047421;1.031804;0.999709;0.999984;1.000004;0.999469;1.000591;234.987759;0.962987;53.734859;-16.299918;5.165095;-31.020273;59.272247;36.861339;19.567632;20.037073;1.060854;1.067131;1.046633;1.009729;1.096184;1.396048;1.312257;1.147764;1.522109;1.198018;0.215901;0.125930;0.000000;3.000000;626.322946;2.000000;673.159232;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.930862;1.063108;1.041570;1.007539;1.007134;1.004597;1.067117;1.056464;1.088820;1.051451;1.046907;1.053522;1.052155;1.047417;1.031823;0.999709;0.999980;1.000007;0.999466;1.000575;234.702995;0.819380;53.858612;-16.186718;5.328013;-31.012563;59.213712;36.811012;19.573833;20.021744;1.060856;1.067117;1.046656;1.009753;1.096177;1.396018;1.311803;1.147278;1.522389;1.198167;0.215910;0.125938;0.000000;3.000000;626.143038;2.000000;672.816162;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.939054;1.063110;1.041624;1.007594;1.007194;1.004632;1.067089;1.056511;1.088814;1.051525;1.046967;1.053545;1.052130;1.047408;1.031861;0.999709;0.999972;1.000014;0.999461;1.000543;234.146171;0.534233;54.085906;-15.943448;5.642387;-30.997187;59.100104;36.706589;19.587311;19.991580;1.060859;1.067089;1.046700;1.009803;1.096160;1.395965;1.310924;1.146295;1.522948;1.198498;0.215927;0.125955;0.000000;3.000000;625.785053;2.000000;672.130480;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.955438;1.063113;1.041725;1.007709;1.007305;1.004695;1.067035;1.056595;1.088796;1.051661;1.047078;1.053584;1.052082;1.047390;1.031930;0.999709;0.999956;1.000028;0.999459;1.000472;233.085772;-0.021404;54.457645;-15.391692;6.221014;-30.966950;58.887141;36.483241;19.617763;19.933356;1.060862;1.067035;1.046782;1.009903;1.096121;1.395891;1.309275;1.144282;1.524031;1.199277;0.215958;0.125985;0.000000;3.000000;625.070384;2.000000;670.760287;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.988206;1.063113;1.041900;1.007948;1.007487;1.004795;1.066941;1.056723;1.088737;1.051885;1.047260;1.053648;1.051997;1.047356;1.032042;0.999714;0.999923;1.000054;0.999488;1.000314;231.192239;-1.028942;54.860935;-14.047486;7.149463;-30.910830;58.520388;35.983680;19.686182;19.826267;1.060864;1.066941;1.046925;1.010112;1.096025;1.395859;1.306417;1.140112;1.525900;1.201213;0.216013;0.126038;0.000000;3.000000;623.604564;2.000000;668.021802;2.000000;2.000000;2.000000;1000.000000;600.000000;
6.020974;1.063106;1.042039;1.008197;1.007622;1.004866;1.066876;1.056802;1.088656;1.052044;1.047390;1.053694;1.051938;1.047335;1.032121;0.999722;0.999890;1.000077;0.999552;1.000138;229.613880;-1.848980;54.808620;-12.410806;7.744364;-30.863203;58.233906;35.421011;19.756386;19.732350;1.060858;1.066876;1.047039;1.010327;1.095910;1.395971;1.304137;1.135806;1.527200;1.203515;0.216056;0.126080;0.000000;3.000000;622.047298;2.000000;665.287360;2.000000;2.000000;2.000000;1000.000000;600.000000;
6.046174;1.063096;1.042123;1.008391;1.007697;1.004908;1.066852;1.056833;1.088586;1.052121;1.047455;1.053722;1.051915;1.047330;1.032163;0.999731;0.999865;1.000093;0.999615;1.000000;228.616628;-2.304931;54.483922;-11.006443;7.956558;-30.833948;58.067028;34.959038;19.801782;19.671401;1.060850;1.066852;1.047109;1.010493;1.095818;1.396137;1.302744;1.132495;1.527696;1.205343;0.216082;0.126106;0.000000;3.000000;620.759317;2.000000;663.207916;2.000000;2.000000;2.000000;1000.000000;600.000000;
6.046174;1.063096;1.042123;1.008391;1.007697;1.004908;1.066852;1.056833;1.088586;1.052121;1.047455;1.053722;1.051914;1.047330;1.032163;0.999731;0.999865;1.000093;0.999615;1.000000;228.616525;-2.304921;54.484032;-11.006377;7.956505;-30.834333;58.067371;34.959281;19.801658;19.671306;1.060850;1.066852;1.047109;1.010493;1.095818;1.396138;1.302744;1.132493;1.527699;1.205344;0.216082;0.126106;0.000000;3.000000;620.759263;2.000000;663.207876;2.000000;2.000000;2.000000;1000.000000;600.000000;
6.046175;1.063096;1.042123;1.008391;1.007697;1.004908;1.066852;1.056833;1.088586;1.052121;1.047455;1.053722;1.051914;1.047330;1.032163;0.999731;0.999865;1.000093;0.999615;1.000000;228.616489;-2.304937;54.484013;-11.006317;7.956509;-30.834332;58.067365;34.959261;19.801660;19.671304;1.060850;1.066852;1.047109;1.010493;1.095818;1.396138;1.302744;1.132493;1.527699;1.205344;0.216082;0.126106;0.000000;3.000000;620.759211;2.000000;663.207793;2.000000;2.000000;2.000000;1000.000000;600.000000;
