time;NETWORK__BEAV___6_TN_Upu_value;NETWORK__CLIN___8_TN_Upu_value;NETWORK__GLEN__12_TN_Upu_value;NETWORK__KANA___1_TN_Upu_value;NETWORK__LOGA___3_TN_Upu_value;NETWORK__SALT___9_TN_Upu_value;NETWORK__TURN___2_TN_Upu_value;GEN____6_SM_generator_PGen;GEN____9_SM_generator_PGen;GEN____1_SM_generator_PGen;GEN___12_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____6_SM_generator_QGen;GEN____9_SM_generator_QGen;GEN____1_SM_generator_QGen;GEN___12_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____8_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____6_SM_generator_omegaPu;GEN____9_SM_generator_omegaPu;GEN____1_SM_generator_omegaPu;GEN___12_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____6_SM_generator_efdPu_value;GEN____9_SM_generator_efdPu_value;GEN____1_SM_generator_efdPu_value;GEN___12_SM_generator_efdPu_value;GEN____3_SM_generator_efdPu_value;GEN____8_SM_generator_efdPu_value;GEN____2_SM_generator_efdPu_value;
2.225208;0.981979;1.006030;1.015581;1.041828;0.985858;0.981725;1.010946;21.926787;-12.326428;486.272241;281.021883;35.148849;476.098627;-5.983055;-4.572964;10.676340;133.865742;135.497063;-1.332974;57.037347;-2.122968;1.000067;0.999903;1.000117;1.000939;0.999875;1.000044;0.999827;1.026077;0.980106;1.544294;1.405971;1.158360;1.633305;1.046712;
2.267279;0.981813;1.005998;1.016111;1.041890;0.985691;0.981610;1.010760;21.106342;-16.032827;486.003234;294.117300;32.423459;474.320659;-10.025887;-4.505447;10.273813;133.337831;132.743613;-1.073859;57.512289;-1.772591;1.000000;0.999927;1.000103;1.000973;0.999890;0.999976;0.999843;1.029148;0.982892;1.543679;1.397905;1.161280;1.633163;1.050030;
2.267279;0.981821;1.006007;1.016141;1.041893;0.985694;0.981616;1.010761;21.106109;-16.035183;486.006907;294.142530;32.422618;474.329133;-10.026163;-4.502132;10.243540;133.325840;132.807693;-1.086335;57.518928;-1.783897;1.000000;0.999927;1.000103;1.000973;0.999890;0.999976;0.999843;1.029120;0.982811;1.543621;1.397716;1.161246;1.633101;1.050011;
2.267280;0.981821;1.006007;1.016141;1.041893;0.985694;0.981616;1.010761;21.106082;-16.035276;486.006894;294.142948;32.422546;474.329070;-10.026267;-4.502132;10.243514;133.325812;132.807678;-1.086336;57.518936;-1.783893;1.000000;0.999927;1.000103;1.000973;0.999890;0.999976;0.999843;1.029120;0.982811;1.543621;1.397716;1.161246;1.633101;1.050011;
2.267281;0.981821;1.006007;1.016141;1.041893;0.985694;0.981616;1.010761;21.106055;-16.035369;486.006879;294.143316;32.422475;474.329008;-10.026371;-4.502130;10.243502;133.325799;132.807602;-1.086329;57.518950;-1.783885;1.000000;0.999927;1.000103;1.000973;0.999890;0.999976;0.999843;1.029120;0.982811;1.543621;1.397716;1.161246;1.633101;1.050011;
2.267283;0.981821;1.006007;1.016141;1.041893;0.985694;0.981616;1.010761;21.106002;-16.035555;486.006850;294.144074;32.422332;474.328883;-10.026579;-4.502127;10.243473;133.325765;132.807477;-1.086320;57.518976;-1.783870;1.000000;0.999927;1.000103;1.000973;0.999890;0.999976;0.999843;1.029120;0.982811;1.543621;1.397715;1.161247;1.633101;1.050011;
2.267287;0.981821;1.006007;1.016141;1.041893;0.985694;0.981616;1.010761;21.105896;-16.035925;486.006788;294.145525;32.422048;474.328633;-10.026996;-4.502117;10.243432;133.325716;132.807147;-1.086292;57.519034;-1.783835;1.000000;0.999927;1.000103;1.000973;0.999890;0.999976;0.999843;1.029120;0.982811;1.543620;1.397714;1.161247;1.633101;1.050011;
2.267295;0.981821;1.006007;1.016141;1.041893;0.985694;0.981616;1.010761;21.105684;-16.036666;486.006666;294.148471;32.421479;474.328133;-10.027830;-4.502100;10.243339;133.325607;132.806541;-1.086242;57.519147;-1.783768;1.000000;0.999927;1.000103;1.000973;0.999890;0.999976;0.999843;1.029121;0.982811;1.543620;1.397712;1.161247;1.633101;1.050012;
2.267311;0.981821;1.006007;1.016141;1.041893;0.985694;0.981616;1.010761;21.105259;-16.038149;486.006423;294.154362;32.420342;474.327133;-10.029498;-4.502066;10.243152;133.325388;132.805328;-1.086141;57.519371;-1.783635;1.000000;0.999927;1.000103;1.000973;0.999890;0.999976;0.999844;1.029122;0.982812;1.543620;1.397708;1.161248;1.633101;1.050013;
2.267325;0.981821;1.006007;1.016141;1.041893;0.985693;0.981616;1.010760;21.104892;-16.039431;486.006212;294.159460;32.419358;474.326267;-10.030941;-4.502036;10.242990;133.325198;132.804278;-1.086055;57.519565;-1.783519;1.000000;0.999927;1.000103;1.000973;0.999890;0.999976;0.999844;1.029123;0.982812;1.543619;1.397705;1.161249;1.633100;1.050014;
2.267325;0.981821;1.006007;1.016141;1.041893;0.985693;0.981616;1.010760;21.104892;-16.039431;486.006212;294.159460;32.419358;474.326267;-10.030941;-4.502036;10.242990;133.325198;132.804278;-1.086055;57.519565;-1.783519;1.000000;0.999927;1.000103;1.000973;0.999890;0.999976;0.999844;1.029123;0.982812;1.543619;1.397705;1.161249;1.633100;1.050014;
2.267325;0.981821;1.006007;1.016141;1.041893;0.985693;0.981616;1.010760;21.104892;-16.039431;486.006212;294.159460;32.419358;474.326267;-10.030941;-4.502036;10.242990;133.325198;132.804278;-1.086055;57.519565;-1.783519;1.000000;0.999927;1.000103;1.000973;0.999890;0.999976;0.999844;1.029123;0.982812;1.543619;1.397705;1.161249;1.633100;1.050014;
2.267343;0.981821;1.006007;1.016142;1.041893;0.985693;0.981616;1.010760;21.104410;-16.041113;486.005935;294.166144;32.418067;474.325132;-10.032833;-4.501997;10.242778;133.324950;132.802902;-1.085941;57.519820;-1.783368;1.000000;0.999927;1.000103;1.000973;0.999890;0.999976;0.999844;1.029125;0.982813;1.543618;1.397701;1.161250;1.633100;1.050015;
2.267407;0.981820;1.006007;1.016143;1.041894;0.985693;0.981616;1.010760;21.102710;-16.047038;486.004959;294.189706;32.413520;474.321129;-10.039502;-4.501859;10.242030;133.324073;132.798050;-1.085540;57.520718;-1.782835;1.000000;0.999927;1.000103;1.000973;0.999890;0.999976;0.999844;1.029130;0.982816;1.543616;1.397685;1.161254;1.633098;1.050020;
2.267535;0.981820;1.006007;1.016145;1.041894;0.985693;0.981616;1.010760;21.099305;-16.058879;486.003001;294.236829;32.404431;474.313115;-10.052834;-4.501583;10.240532;133.322322;132.788346;-1.084740;57.522516;-1.781769;1.000000;0.999927;1.000103;1.000973;0.999890;0.999976;0.999844;1.029139;0.982820;1.543611;1.397653;1.161261;1.633094;1.050028;
2.267791;0.981819;1.006007;1.016149;1.041895;0.985692;0.981615;1.010759;21.092476;-16.082518;485.999062;294.331064;32.386275;474.297052;-10.079475;-4.501028;10.237533;133.318821;132.768939;-1.083142;57.526113;-1.779640;0.999999;0.999927;1.000103;1.000973;0.999891;0.999975;0.999844;1.029159;0.982830;1.543601;1.397591;1.161276;1.633087;1.050046;
2.268303;0.981817;1.006007;1.016157;1.041896;0.985690;0.981615;1.010757;21.078744;-16.129629;485.991095;294.519490;32.350054;474.264793;-10.132670;-4.499905;10.231516;133.311832;132.730133;-1.079958;57.533320;-1.775393;0.999998;0.999928;1.000103;1.000973;0.999891;0.999974;0.999844;1.029197;0.982849;1.543581;1.397465;1.161306;1.633073;1.050080;
2.269327;0.981813;1.006007;1.016174;1.041899;0.985687;0.981614;1.010753;21.050978;-16.223183;485.974805;294.896162;32.277975;474.199739;-10.238706;-4.497611;10.219409;133.297900;132.652544;-1.073642;57.547782;-1.766938;0.999996;0.999929;1.000102;1.000974;0.999892;0.999972;0.999845;1.029275;0.982887;1.543541;1.397214;1.161366;1.633045;1.050149;
2.271375;0.981804;1.006008;1.016208;1.041905;0.985680;0.981611;1.010745;20.994243;-16.407607;485.940803;295.648742;32.135274;474.067507;-10.449349;-4.492827;10.194907;133.270224;132.497477;-1.061209;57.576896;-1.750192;0.999993;0.999931;1.000101;1.000975;0.999893;0.999969;0.999846;1.029431;0.982959;1.543461;1.396713;1.161483;1.632987;1.050285;
2.275471;0.981788;1.006010;1.016275;1.041916;0.985666;0.981608;1.010730;20.875984;-16.765679;485.867163;297.150540;31.855747;473.794634;-10.864872;-4.482477;10.144758;133.215624;132.187849;-1.037151;57.635874;-1.717353;0.999986;0.999934;1.000099;1.000976;0.999896;0.999961;0.999849;1.029744;0.983095;1.543299;1.395714;1.161712;1.632865;1.050551;
2.283663;0.981754;1.006016;1.016407;1.041939;0.985641;0.981602;1.010700;20.620473;-17.438422;485.697793;300.138223;31.320512;473.216059;-11.672441;-4.458643;10.039963;133.109444;131.571179;-0.992278;57.756716;-1.654303;0.999972;0.999942;1.000096;1.000978;0.999901;0.999946;0.999854;1.030379;0.983330;1.542971;1.393729;1.162148;1.632600;1.051059;
2.300047;0.981684;1.006029;1.016669;1.041984;0.985596;0.981600;1.010647;20.034978;-18.608722;485.274697;306.030852;30.347371;471.934473;-13.190701;-4.398417;9.813080;132.909193;130.352487;-0.915557;58.009002;-1.538788;0.999945;0.999958;1.000089;1.000977;0.999913;0.999919;0.999866;1.031680;0.983658;1.542306;1.389831;1.162931;1.631993;1.051983;
2.332815;0.981532;1.006067;1.017168;1.042072;0.985526;0.981624;1.010561;18.581145;-20.248545;484.129108;317.343617;28.798948;468.935351;-15.822340;-4.227956;9.296707;132.556245;128.005509;-0.813544;58.548014;-1.350050;0.999894;0.999993;1.000076;1.000961;0.999940;0.999869;0.999893;1.034405;0.983806;1.540983;1.382404;1.164163;1.630545;1.053471;
2.339690;0.981499;1.006076;1.017267;1.042090;0.985514;0.981633;1.010546;18.235133;-20.481334;483.853505;319.598761;28.539600;468.255912;-16.303933;-4.184364;9.180445;132.489371;127.538852;-0.799851;58.663795;-1.317043;0.999884;1.000000;1.000074;1.000955;0.999946;0.999860;0.999899;1.034995;0.983774;1.540720;1.380931;1.164374;1.630225;1.053730;
2.339690;0.981499;1.006076;1.017267;1.042090;0.985514;0.981633;1.010546;18.235133;-20.481334;483.853505;319.598761;28.539600;468.255912;-16.303933;-4.184364;9.180445;132.489371;127.538852;-0.799851;58.663795;-1.317043;0.999884;1.000000;1.000074;1.000955;0.999946;0.999860;0.999899;1.034995;0.983774;1.540720;1.380931;1.164374;1.630225;1.053730;
2.339690;0.981499;1.006076;1.017267;1.042090;0.985514;0.981633;1.010546;18.235133;-20.481334;483.853505;319.598761;28.539600;468.255912;-16.303933;-4.184364;9.180445;132.489371;127.538852;-0.799851;58.663795;-1.317043;0.999884;1.000000;1.000074;1.000955;0.999946;0.999860;0.999899;1.034995;0.983774;1.540720;1.380931;1.164374;1.630225;1.053730;
2.339765;0.981498;1.006076;1.017268;1.042090;0.985514;0.981633;1.010546;18.231253;-20.483678;483.850409;319.623311;28.536877;468.248349;-16.309089;-4.183869;9.179152;132.488650;127.533772;-0.799715;58.665073;-1.316693;0.999883;1.000000;1.000074;1.000955;0.999946;0.999860;0.999899;1.035002;0.983774;1.540717;1.380915;1.164376;1.630221;1.053732;
2.339765;0.981498;1.006076;1.017268;1.042090;0.985514;0.981633;1.010546;18.231253;-20.483678;483.850409;319.623311;28.536877;468.248349;-16.309089;-4.183869;9.179152;132.488650;127.533772;-0.799715;58.665073;-1.316693;0.999883;1.000000;1.000074;1.000955;0.999946;0.999860;0.999899;1.035002;0.983774;1.540717;1.380915;1.164376;1.630221;1.053732;
2.339766;0.981498;1.006076;1.017267;1.042090;0.985514;0.981633;1.010546;18.231241;-20.483695;483.850263;319.623036;28.536827;468.248367;-16.309171;-4.183619;9.179379;132.489081;127.532330;-0.799718;58.665420;-1.316710;0.999883;1.000000;1.000074;1.000955;0.999946;0.999860;0.999899;1.035001;0.983775;1.540719;1.380921;1.164377;1.630220;1.053734;
2.339767;0.981498;1.006076;1.017267;1.042090;0.985514;0.981633;1.010546;18.231189;-20.483725;483.850220;319.623367;28.536791;468.248264;-16.309239;-4.183612;9.179362;132.489071;127.532261;-0.799717;58.665437;-1.316706;0.999883;1.000000;1.000074;1.000955;0.999946;0.999860;0.999899;1.035001;0.983775;1.540719;1.380921;1.164377;1.630220;1.053734;
2.339769;0.981498;1.006076;1.017267;1.042090;0.985514;0.981633;1.010546;18.231102;-20.483779;483.850089;319.623769;28.536714;468.248108;-16.309382;-4.183494;9.179432;132.489241;127.531535;-0.799715;58.665613;-1.316706;0.999883;1.000000;1.000074;1.000955;0.999946;0.999860;0.999899;1.035001;0.983776;1.540719;1.380923;1.164377;1.630220;1.053734;
2.339773;0.981498;1.006076;1.017267;1.042090;0.985514;0.981633;1.010546;18.230874;-20.483904;483.849959;319.625354;28.536576;468.247640;-16.309651;-4.183572;9.179257;132.489014;127.531848;-0.799707;58.665542;-1.316679;0.999883;1.000000;1.000074;1.000955;0.999946;0.999860;0.999899;1.035002;0.983775;1.540718;1.380919;1.164377;1.630220;1.053734;
2.339781;0.981498;1.006076;1.017268;1.042090;0.985514;0.981633;1.010546;18.230455;-20.484144;483.849612;319.628004;28.536290;468.246809;-16.310200;-4.183519;9.179116;132.488939;127.531296;-0.799694;58.665681;-1.316642;0.999883;1.000000;1.000074;1.000955;0.999946;0.999860;0.999899;1.035002;0.983775;1.540718;1.380918;1.164377;1.630220;1.053734;
2.339797;0.981498;1.006076;1.017268;1.042090;0.985514;0.981633;1.010546;18.229615;-20.484622;483.848917;319.633303;28.535717;468.245147;-16.311297;-4.183412;9.178835;132.488787;127.530193;-0.799668;58.665960;-1.316570;0.999883;1.000000;1.000074;1.000955;0.999946;0.999860;0.999899;1.035004;0.983775;1.540718;1.380914;1.164378;1.630219;1.053735;
2.339829;0.981498;1.006076;1.017268;1.042090;0.985514;0.981633;1.010546;18.227936;-20.485577;483.847527;319.643900;28.534572;468.241822;-16.313492;-4.183200;9.178273;132.488484;127.527986;-0.799616;58.666517;-1.316425;0.999883;1.000000;1.000074;1.000955;0.999946;0.999860;0.999899;1.035007;0.983774;1.540716;1.380907;1.164379;1.630217;1.053736;
2.339893;0.981498;1.006076;1.017269;1.042090;0.985514;0.981633;1.010546;18.224576;-20.487486;483.844746;319.665093;28.532284;468.235172;-16.317880;-4.182774;9.177150;132.487879;127.523574;-0.799512;58.667632;-1.316136;0.999883;1.000000;1.000074;1.000954;0.999946;0.999859;0.999899;1.035012;0.983774;1.540714;1.380893;1.164380;1.630214;1.053738;
2.340021;0.981497;1.006076;1.017271;1.042091;0.985514;0.981633;1.010546;18.217854;-20.491292;483.839180;319.707469;28.527713;468.221865;-16.326648;-4.181922;9.174901;132.486669;127.514751;-0.799306;58.669862;-1.315559;0.999883;1.000000;1.000074;1.000954;0.999946;0.999859;0.999899;1.035023;0.983772;1.540708;1.380866;1.164384;1.630207;1.053743;
2.340277;0.981496;1.006077;1.017275;1.042091;0.985513;0.981634;1.010545;18.204392;-20.498862;483.828033;319.792181;28.518597;468.195229;-16.344160;-4.180214;9.170401;132.484251;127.497113;-0.798896;58.674324;-1.314407;0.999883;1.000001;1.000074;1.000954;0.999947;0.999859;0.999900;1.035046;0.983770;1.540698;1.380810;1.164391;1.630195;1.053751;
2.340789;0.981493;1.006078;1.017282;1.042093;0.985512;0.981635;1.010544;18.177403;-20.513832;483.805678;319.961449;28.500463;468.141870;-16.379080;-4.176787;9.161387;132.479426;127.461868;-0.798089;58.683254;-1.312113;0.999882;1.000001;1.000074;1.000954;0.999947;0.999858;0.999900;1.035090;0.983765;1.540678;1.380700;1.164405;1.630169;1.053769;
2.341813;0.981488;1.006079;1.017297;1.042095;0.985511;0.981636;1.010542;18.123170;-20.543089;483.760721;320.299354;28.464594;468.034801;-16.448505;-4.169885;9.143306;132.469820;127.391503;-0.796525;58.701137;-1.307567;0.999880;1.000002;1.000073;1.000953;0.999948;0.999857;0.999901;1.035179;0.983753;1.540637;1.380479;1.164433;1.630116;1.053804;
2.343861;0.981478;1.006082;1.017327;1.042101;0.985508;0.981640;1.010538;18.013678;-20.598877;483.669839;320.972612;28.394443;467.819279;-16.585692;-4.155887;9.106930;132.450782;127.251280;-0.793595;58.736996;-1.298642;0.999878;1.000005;1.000073;1.000950;0.999950;0.999854;0.999903;1.035358;0.983729;1.540555;1.380039;1.164488;1.630012;1.053873;
2.347957;0.981458;1.006088;1.017385;1.042111;0.985502;0.981647;1.010530;17.790633;-20.699578;483.484289;322.308672;28.260488;467.382834;-16.853402;-4.127118;9.033343;132.413393;126.972916;-0.788526;58.809065;-1.281459;0.999872;1.000009;1.000071;1.000946;0.999954;0.999849;0.999907;1.035717;0.983675;1.540392;1.379167;1.164593;1.629800;1.054006;
2.356149;0.981416;1.006101;1.017501;1.042132;0.985492;0.981663;1.010516;17.328609;-20.857759;483.098776;324.937069;28.017882;466.489450;-17.362063;-4.066504;8.882929;132.341323;126.424937;-0.781512;58.954476;-1.249743;0.999860;1.000018;1.000069;1.000936;0.999961;0.999839;0.999915;1.036444;0.983540;1.540070;1.377452;1.164783;1.629369;1.054250;
2.372533;0.981330;1.006126;1.017723;1.042172;0.985477;0.981701;1.010493;16.343486;-21.004161;482.276218;330.004611;27.632776;464.629793;-18.271934;-3.933130;8.570060;132.207614;125.367157;-0.779619;59.249281;-1.196753;0.999838;1.000037;1.000065;1.000913;0.999977;0.999820;0.999931;1.037925;0.983177;1.539450;1.374151;1.165093;1.628488;1.054656;
2.405301;0.981148;1.006179;1.018129;1.042244;0.985462;0.981793;1.010463;14.152738;-20.650610;480.476128;339.282537;27.247672;460.694069;-19.663900;-3.619574;7.903969;131.978152;123.426677;-0.820656;59.846007;-1.130795;0.999800;1.000073;1.000059;1.000855;1.000008;0.999791;0.999965;1.040994;0.982144;1.538336;1.368111;1.165459;1.626710;1.055167;
2.438387;0.980954;1.006226;1.018484;1.042302;0.985463;0.981900;1.010453;11.717516;-19.552063;478.587937;347.306369;27.311380;456.629891;-20.520370;-3.248108;7.199129;131.786340;121.755405;-0.909442;60.435355;-1.111342;0.999768;1.000108;1.000056;1.000782;1.000039;0.999773;1.000000;1.044195;0.980879;1.537450;1.362853;1.165580;1.625052;1.055354;
2.438387;0.980954;1.006226;1.018484;1.042302;0.985463;0.981900;1.010453;11.717516;-19.552063;478.587937;347.306369;27.311380;456.629891;-20.520370;-3.248108;7.199129;131.786340;121.755405;-0.909442;60.435355;-1.111342;0.999768;1.000108;1.000056;1.000782;1.000039;0.999773;1.000000;1.044195;0.980879;1.537450;1.362853;1.165580;1.625052;1.055354;
2.438387;0.980954;1.006226;1.018484;1.042302;0.985463;0.981900;1.010453;11.717516;-19.552063;478.587937;347.306369;27.311380;456.629891;-20.520370;-3.248108;7.199129;131.786340;121.755405;-0.909442;60.435355;-1.111342;0.999768;1.000108;1.000056;1.000782;1.000039;0.999773;1.000000;1.044195;0.980879;1.537450;1.362853;1.165580;1.625052;1.055354;
2.438461;0.980954;1.006226;1.018485;1.042302;0.985463;0.981901;1.010453;11.711781;-19.548749;478.583606;347.322901;27.312037;456.620639;-20.521676;-3.247208;7.197506;131.785953;121.751950;-0.909696;60.436668;-1.111352;0.999768;1.000108;1.000056;1.000782;1.000039;0.999773;1.000000;1.044203;0.980876;1.537448;1.362842;1.165580;1.625048;1.055354;
2.438461;0.980954;1.006226;1.018485;1.042302;0.985463;0.981901;1.010453;11.711781;-19.548749;478.583606;347.322901;27.312037;456.620639;-20.521676;-3.247208;7.197506;131.785953;121.751950;-0.909696;60.436668;-1.111352;0.999768;1.000108;1.000056;1.000782;1.000039;0.999773;1.000000;1.044203;0.980876;1.537448;1.362842;1.165580;1.625048;1.055354;
2.438462;0.980954;1.006226;1.018482;1.042302;0.985463;0.981900;1.010452;11.711880;-19.548473;478.583120;347.320181;27.312090;456.620527;-20.521679;-3.246416;7.199509;131.787567;121.745264;-0.909178;60.437207;-1.110895;0.999768;1.000108;1.000056;1.000782;1.000039;0.999773;1.000000;1.044201;0.980882;1.537455;1.362867;1.165583;1.625049;1.055358;
2.438463;0.980954;1.006226;1.018482;1.042302;0.985463;0.981900;1.010452;11.711801;-19.548426;478.583058;347.320407;27.312100;456.620398;-20.521696;-3.246404;7.199487;131.787562;121.745217;-0.909182;60.437225;-1.110895;0.999768;1.000108;1.000056;1.000782;1.000039;0.999773;1.000000;1.044201;0.980882;1.537455;1.362867;1.165583;1.625049;1.055358;
2.438465;0.980954;1.006226;1.018482;1.042302;0.985463;0.981900;1.010452;11.711633;-19.548345;478.582962;347.321040;27.312118;456.620139;-20.521730;-3.246427;7.199318;131.787453;121.745528;-0.909222;60.437229;-1.110924;0.999768;1.000108;1.000056;1.000782;1.000039;0.999773;1.000000;1.044201;0.980881;1.537455;1.362865;1.165583;1.625049;1.055358;
2.438469;0.980954;1.006226;1.018482;1.042302;0.985463;0.981900;1.010452;11.711329;-19.548140;478.582690;347.321764;27.312163;456.619625;-20.521797;-3.246330;7.199352;131.787531;121.744931;-0.909205;60.437334;-1.110897;0.999768;1.000108;1.000056;1.000782;1.000039;0.999773;1.000000;1.044201;0.980881;1.537455;1.362866;1.165583;1.625048;1.055358;
2.438477;0.980954;1.006226;1.018482;1.042302;0.985463;0.981900;1.010452;11.710699;-19.547760;478.582200;347.323573;27.312246;456.618594;-20.521932;-3.246232;7.199173;131.787491;121.744550;-0.909235;60.437479;-1.110900;0.999768;1.000108;1.000056;1.000782;1.000039;0.999773;1.000000;1.044202;0.980881;1.537455;1.362865;1.165583;1.625048;1.055358;
2.438493;0.980954;1.006226;1.018482;1.042302;0.985463;0.981900;1.010452;11.709440;-19.546999;478.581219;347.327191;27.312412;456.616531;-20.522201;-3.246035;7.198814;131.787410;121.743789;-0.909295;60.437769;-1.110906;0.999768;1.000108;1.000056;1.000782;1.000039;0.999773;1.000000;1.044204;0.980880;1.537455;1.362862;1.165583;1.625047;1.055358;
2.438525;0.980954;1.006226;1.018483;1.042302;0.985463;0.981900;1.010452;11.706920;-19.545476;478.579257;347.334426;27.312745;456.612407;-20.522739;-3.245642;7.198097;131.787249;121.742266;-0.909415;60.438349;-1.110917;0.999768;1.000108;1.000056;1.000782;1.000039;0.999773;1.000000;1.044207;0.980879;1.537454;1.362857;1.165583;1.625045;1.055358;
2.438589;0.980953;1.006226;1.018483;1.042302;0.985463;0.981901;1.010452;11.701881;-19.542428;478.575333;347.348892;27.313413;456.604159;-20.523814;-3.244856;7.196662;131.786926;121.739221;-0.909656;60.439510;-1.110940;0.999768;1.000108;1.000056;1.000782;1.000039;0.999773;1.000000;1.044213;0.980876;1.537452;1.362848;1.165583;1.625042;1.055358;
2.438717;0.980953;1.006227;1.018484;1.042302;0.985463;0.981901;1.010452;11.691800;-19.536325;478.567484;347.377808;27.314752;456.587661;-20.525958;-3.243283;7.193793;131.786280;121.733135;-0.910138;60.441831;-1.110987;0.999768;1.000108;1.000056;1.000781;1.000039;0.999772;1.000000;1.044226;0.980870;1.537449;1.362829;1.165582;1.625036;1.055358;
