time;NETWORK_B1_U_value;NETWORK_B2_U_value;NETWORK_B3_U_value;NETWORK_B4_U_value;NETWORK_B5_U_value;NETWORK_B6_U_value;NETWORK_B7_U_value;NETWORK_B8_U_value;NETWORK_B9_U_value;NETWORK_B10_U_value;NETWORK_B11_U_value;NETWORK_B12_U_value;NETWORK_B13_U_value;NETWORK_B14_U_value;NETWORK_B15_U_value;B1-G1_generator_omegaPu;B1-G1_generator_PGen;B1-G1_generator_QGen;B8-G1_generator_PGen;B10-G1_generator_PGen;B12-G1_generator_PGen;B19-G1_generator_PGen;B54-G1_generator_PGen;B59-G1_generator_PGen;B116-G1_generator_PGen;B112-G1_generator_PGen;B110-G1_generator_PGen;B8-G1_generator_QGen;B10-G1_generator_QGen;B12-G1_generator_QGen;B116-G1_generator_QGen;B112-G1_generator_QGen;
2.278228;131.805712;134.089184;133.563644;137.745095;138.293458;136.648458;136.563923;140.072108;143.866834;144.816600;135.985269;136.670295;133.691528;135.811948;134.012424;0.999780;0.182844;-3.410950;-1.389505;452.551297;87.000525;-5.421778;49.592888;154.997927;-0.062858;0.147564;0.146885;63.123945;-51.456693;91.043089;51.448401;41.420488;
2.278308;131.805637;134.089101;133.563562;137.745007;138.293366;136.648374;136.563838;140.071974;143.866664;144.816479;135.985180;136.670205;133.691457;135.811878;134.012399;0.999780;0.182217;-3.410616;-1.389202;452.557754;86.992078;-5.421838;49.592687;154.998013;-0.062993;0.147568;0.146890;63.124489;-51.455064;91.044910;51.448404;41.420484;
2.278468;131.805487;134.088935;133.563400;137.744831;138.293184;136.648205;136.563666;140.071706;143.866325;144.816237;135.985003;136.670027;133.691315;135.811738;134.012350;0.999780;0.180962;-3.409946;-1.388594;452.570664;86.975183;-5.421951;49.592286;154.998186;-0.063265;0.147577;0.146900;63.125579;-51.451807;91.048551;51.448409;41.420474;
2.278788;131.805187;134.088603;133.563076;137.744478;138.292819;136.647867;136.563323;140.071170;143.865648;144.815753;135.984647;136.669670;133.691031;135.811457;134.012252;0.999780;0.178451;-3.408607;-1.387371;452.596466;86.941392;-5.422154;49.591481;154.998533;-0.063807;0.147595;0.146920;63.127757;-51.445296;91.055832;51.448419;41.420455;
2.279428;131.804589;134.087939;133.562429;137.743774;138.292090;136.647193;136.562639;140.070099;143.864296;144.814787;135.983938;136.668957;133.690465;135.810897;134.012058;0.999780;0.173425;-3.405929;-1.384894;452.648006;86.873798;-5.422462;49.589863;154.999231;-0.064888;0.147630;0.146960;63.132107;-51.432288;91.070389;51.448438;41.420417;
2.280708;131.803395;134.086614;133.561139;137.742372;138.290637;136.645849;136.561273;140.067965;143.861600;144.812862;135.982523;136.667534;133.689337;135.809781;134.011676;0.999780;0.163355;-3.400575;-1.379824;452.750817;86.738572;-5.422693;49.586593;155.000641;-0.067033;0.147700;0.147039;63.140786;-51.406328;91.099482;51.448471;41.420340;
2.283268;131.801018;134.083977;133.558571;137.739585;138.287750;136.643174;136.558554;140.063725;143.856246;144.809042;135.979708;136.664700;133.687096;135.807563;134.010931;0.999780;0.143146;-3.389875;-1.369224;452.955358;86.467995;-5.421615;49.579915;155.003522;-0.071257;0.147839;0.147195;63.158058;-51.354638;91.157576;51.448518;41.420189;
2.284902;131.799509;134.082302;133.556940;137.737819;138.285921;136.641476;136.556828;140.061038;143.852852;144.806625;135.977922;136.662900;133.685678;135.806157;134.010470;0.999780;0.130196;-3.383051;-1.362140;453.085183;86.295195;-5.419858;49.575554;155.005402;-0.073908;0.147927;0.147294;63.169023;-51.321797;91.194597;51.448534;41.420093;
2.284902;131.799509;134.082302;133.556940;137.737819;138.285921;136.641476;136.556828;140.061038;143.852852;144.806625;135.977922;136.662900;133.685678;135.806157;134.010470;0.999780;0.130196;-3.383051;-1.362140;453.085183;86.295195;-5.419858;49.575554;155.005402;-0.073908;0.147927;0.147294;63.169023;-51.321797;91.194597;51.448534;41.420093;
2.284902;131.799509;134.082302;133.556940;137.737819;138.285921;136.641476;136.556828;140.061038;143.852852;144.806625;135.977922;136.662900;133.685678;135.806157;134.010470;0.999780;0.130196;-3.383051;-1.362140;453.085183;86.295195;-5.419858;49.575554;155.005402;-0.073908;0.147927;0.147294;63.169023;-51.321797;91.194597;51.448534;41.420093;
2.285026;131.799396;134.082176;133.556817;137.737686;138.285783;136.641348;136.556697;140.060835;143.852596;144.806443;135.977787;136.662764;133.685571;135.806051;134.010435;0.999780;0.129215;-3.382535;-1.361594;453.094984;86.282116;-5.419691;49.575221;155.005546;-0.074107;0.147934;0.147301;63.169850;-51.319317;91.197396;51.448535;41.420085;
2.285026;131.799396;134.082176;133.556817;137.737686;138.285783;136.641348;136.556697;140.060835;143.852596;144.806443;135.977787;136.662764;133.685571;135.806051;134.010435;0.999780;0.129215;-3.382535;-1.361594;453.094984;86.282116;-5.419691;49.575221;155.005546;-0.074107;0.147934;0.147301;63.169850;-51.319317;91.197396;51.448535;41.420085;
2.285036;131.799386;134.082165;133.556807;137.737675;138.285772;136.641337;136.556687;140.060819;143.852576;144.806428;135.977776;136.662753;133.685562;135.806042;134.010433;0.999780;0.129135;-3.382493;-1.361550;453.095776;86.281058;-5.419678;49.575194;155.005557;-0.074123;0.147935;0.147302;63.169917;-51.319117;91.197622;51.448535;41.420085;
2.285046;131.799377;134.082155;133.556797;137.737664;138.285761;136.641327;136.556676;140.060802;143.852555;144.806413;135.977765;136.662742;133.685553;135.806034;134.010430;0.999780;0.129056;-3.382452;-1.361506;453.096568;86.280001;-5.419664;49.575167;155.005569;-0.074139;0.147935;0.147303;63.169984;-51.318916;91.197849;51.448535;41.420084;
2.285066;131.799359;134.082135;133.556778;137.737643;138.285738;136.641306;136.556655;140.060770;143.852514;144.806384;135.977743;136.662720;133.685536;135.806017;134.010424;0.999780;0.128897;-3.382368;-1.361417;453.098153;86.277886;-5.419636;49.575113;155.005592;-0.074172;0.147936;0.147304;63.170118;-51.318515;91.198301;51.448535;41.420083;
2.285106;131.799322;134.082094;133.556738;137.737599;138.285694;136.641265;136.556613;140.060704;143.852431;144.806325;135.977700;136.662676;133.685501;135.805982;134.010413;0.999781;0.128580;-3.382201;-1.361240;453.101321;86.273656;-5.419581;49.575006;155.005639;-0.074236;0.147938;0.147306;63.170386;-51.317714;91.199207;51.448536;41.420081;
2.285186;131.799248;134.082012;133.556658;137.737513;138.285604;136.641182;136.556529;140.060573;143.852265;144.806207;135.977613;136.662588;133.685432;135.805914;134.010391;0.999781;0.127945;-3.381867;-1.360885;453.107657;86.265195;-5.419468;49.574790;155.005732;-0.074365;0.147943;0.147311;63.170921;-51.316110;91.201017;51.448536;41.420076;
2.285346;131.799101;134.081848;133.556499;137.737341;138.285426;136.641016;136.556360;140.060311;143.851935;144.805971;135.977438;136.662412;133.685294;135.805777;134.010347;0.999781;0.126674;-3.381200;-1.360174;453.120324;86.248274;-5.419236;49.574358;155.005918;-0.074622;0.147951;0.147321;63.171991;-51.312904;91.204638;51.448537;41.420067;
2.285666;131.798807;134.081522;133.556181;137.736997;138.285070;136.640685;136.556024;140.059788;143.851274;144.805501;135.977090;136.662061;133.685018;135.805503;134.010258;0.999781;0.124133;-3.379864;-1.358744;453.145641;86.214430;-5.418750;49.573491;155.006292;-0.075135;0.147968;0.147340;63.174130;-51.306496;91.211878;51.448538;41.420048;
2.286306;131.798219;134.080869;133.555546;137.736310;138.284359;136.640024;136.555351;140.058743;143.849954;144.804562;135.976394;136.661359;133.684466;135.804956;134.010083;0.999781;0.119045;-3.377195;-1.355856;453.196206;86.146741;-5.417681;49.571750;155.007042;-0.076156;0.148002;0.147378;63.178401;-51.293694;91.226350;51.448540;41.420011;
2.287586;131.797046;134.079566;133.554280;137.734942;138.282941;136.638705;136.554009;140.056661;143.847324;144.802691;135.975007;136.659959;133.683367;135.803866;134.009737;0.999781;0.108853;-3.371858;-1.349968;453.297055;86.011355;-5.415160;49.568233;155.008558;-0.078183;0.148070;0.147454;63.186922;-51.268150;91.255269;51.448538;41.419936;
2.290146;131.794712;134.076973;133.551762;137.732224;138.280126;136.636081;136.551340;140.052526;143.842101;144.798981;135.972248;136.657171;133.681186;135.801701;134.009065;0.999781;0.088407;-3.361196;-1.337751;453.497620;85.740592;-5.408592;49.561060;155.011645;-0.082167;0.148205;0.147605;63.203871;-51.217303;91.312992;51.448516;41.419789;
2.292791;131.792317;134.074312;133.549179;137.729442;138.277245;136.633391;136.548602;140.048294;143.836757;144.795190;135.969419;136.654310;133.678956;135.799485;134.008398;0.999781;0.067194;-3.350196;-1.324518;453.703269;85.460878;-5.399681;49.553453;155.014911;-0.086186;0.148342;0.147758;63.221253;-51.165100;91.372472;51.448466;41.419638;
2.292791;131.792317;134.074312;133.549179;137.729442;138.277245;136.633391;136.548602;140.048294;143.836757;144.795190;135.969419;136.654310;133.678956;135.799485;134.008398;0.999781;0.067194;-3.350196;-1.324518;453.703269;85.460878;-5.399681;49.553453;155.014911;-0.086186;0.148342;0.147758;63.221253;-51.165100;91.372472;51.448466;41.419638;
2.292791;131.792317;134.074312;133.549179;137.729442;138.277245;136.633391;136.548602;140.048294;143.836757;144.795190;135.969419;136.654310;133.678956;135.799485;134.008398;0.999781;0.067194;-3.350196;-1.324518;453.703269;85.460878;-5.399681;49.553453;155.014911;-0.086186;0.148342;0.147758;63.221253;-51.165100;91.372472;51.448466;41.419638;
2.292812;131.792299;134.074292;133.549159;137.729421;138.277223;136.633371;136.548581;140.048262;143.836716;144.795161;135.969397;136.654288;133.678939;135.799468;134.008392;0.999781;0.067030;-3.350112;-1.324414;453.704846;85.458725;-5.399604;49.553394;155.014936;-0.086217;0.148343;0.147760;63.221386;-51.164699;91.372930;51.448465;41.419637;
2.292812;131.792299;134.074292;133.549159;137.729421;138.277223;136.633371;136.548581;140.048262;143.836716;144.795161;135.969397;136.654288;133.678939;135.799468;134.008392;0.999781;0.067030;-3.350112;-1.324414;453.704846;85.458725;-5.399604;49.553394;155.014936;-0.086217;0.148343;0.147760;63.221386;-51.164699;91.372930;51.448465;41.419637;
2.292822;131.792290;134.074282;133.549149;137.729410;138.277212;136.633361;136.548571;140.048246;143.836696;144.795147;135.969386;136.654277;133.678930;135.799460;134.008390;0.999781;0.066950;-3.350070;-1.324363;453.705620;85.457668;-5.399566;49.553365;155.014949;-0.086232;0.148343;0.147760;63.221451;-51.164503;91.373154;51.448465;41.419636;
2.292832;131.792281;134.074272;133.549140;137.729400;138.277201;136.633350;136.548560;140.048230;143.836676;144.795133;135.969376;136.654266;133.678922;135.799451;134.008388;0.999781;0.066870;-3.350029;-1.324312;453.706395;85.456610;-5.399528;49.553336;155.014961;-0.086247;0.148344;0.147761;63.221517;-51.164306;91.373378;51.448465;41.419636;
2.292852;131.792263;134.074252;133.549120;137.729379;138.277179;136.633330;136.548540;140.048198;143.836636;144.795104;135.969354;136.654245;133.678905;135.799435;134.008383;0.999781;0.066709;-3.349946;-1.324209;453.707943;85.454496;-5.399452;49.553277;155.014986;-0.086277;0.148345;0.147762;63.221648;-51.163913;91.373827;51.448464;41.419635;
2.292892;131.792227;134.074212;133.549081;137.729337;138.277136;136.633290;136.548498;140.048134;143.836555;144.795047;135.969312;136.654201;133.678872;135.799401;134.008373;0.999781;0.066387;-3.349779;-1.324004;453.711039;85.450266;-5.399300;49.553161;155.015036;-0.086337;0.148347;0.147764;63.221909;-51.163126;91.374725;51.448463;41.419632;
2.292972;131.792155;134.074131;133.549004;137.729254;138.277050;136.633209;136.548416;140.048007;143.836394;144.794933;135.969227;136.654115;133.678805;135.799335;134.008353;0.999781;0.065744;-3.349447;-1.323593;453.717231;85.441808;-5.398994;49.552927;155.015136;-0.086457;0.148351;0.147769;63.222433;-51.161554;91.376521;51.448461;41.419628;
2.293132;131.792011;134.073971;133.548848;137.729086;138.276876;136.633047;136.548251;140.047753;143.836073;144.794706;135.969056;136.653943;133.678671;135.799201;134.008314;0.999781;0.064458;-3.348782;-1.322770;453.729610;85.424891;-5.398376;49.552460;155.015337;-0.086696;0.148359;0.147778;63.223479;-51.158409;91.380113;51.448457;41.419619;
2.293452;131.791722;134.073651;133.548537;137.728752;138.276530;136.632723;136.547921;140.047245;143.835431;144.794251;135.968716;136.653598;133.678403;135.798935;134.008235;0.999781;0.061885;-3.347453;-1.321117;453.754350;85.391060;-5.397117;49.551524;155.015738;-0.087174;0.148376;0.147796;63.225571;-51.152123;91.387294;51.448449;41.419601;
2.294092;131.791147;134.073011;133.547917;137.728085;138.275839;136.632077;136.547263;140.046230;143.834150;144.793343;135.968037;136.652910;133.677868;135.798404;134.008080;0.999782;0.056735;-3.344796;-1.317784;453.803756;85.323403;-5.394505;49.549642;155.016545;-0.088126;0.148408;0.147833;63.229748;-51.139568;91.401647;51.448431;41.419565;
2.295372;131.789999;134.071734;133.546680;137.726756;138.274463;136.630788;136.545951;140.044208;143.831596;144.791536;135.966682;136.651537;133.676803;135.797344;134.007774;0.999782;0.046420;-3.339485;-1.311012;453.902274;85.188120;-5.388901;49.545844;155.018170;-0.090011;0.148474;0.147906;63.238077;-51.114521;91.430321;51.448390;41.419493;
2.297932;131.787716;134.069195;133.544219;137.724118;138.271731;136.628226;136.543340;140.040195;143.826528;144.787953;135.963988;136.648805;133.674690;135.795240;134.007180;0.999782;0.025735;-3.328879;-1.297049;454.098121;84.917709;-5.376184;49.538110;155.021473;-0.093708;0.148603;0.148050;63.254636;-51.064680;91.487529;51.448290;41.419350;
2.303052;131.783201;134.064170;133.539359;137.718922;138.266350;136.623164;136.538179;140.032291;143.816547;144.780914;135.958667;136.643399;133.670532;135.791094;134.006068;0.999783;-0.015840;-3.307733;-1.267489;454.484959;84.377772;-5.344738;49.522085;155.028273;-0.100806;0.148856;0.148332;63.287349;-50.966041;91.601347;51.448013;41.419068;
2.310100;131.777104;134.057378;133.532804;137.711950;138.259128;136.616338;136.531213;140.021686;143.803158;144.771512;135.951494;136.636088;133.664957;135.785523;134.004691;0.999785;-0.073452;-3.278797;-1.223448;455.006465;83.637593;-5.288498;49.498816;155.038019;-0.109907;0.149194;0.148707;63.331452;-50.832625;91.756527;51.447469;41.418691;
2.310100;131.777104;134.057378;133.532804;137.711950;138.259128;136.616338;136.531213;140.021686;143.803158;144.771512;135.951494;136.636088;133.664957;135.785523;134.004691;0.999785;-0.073452;-3.278797;-1.223448;455.006465;83.637593;-5.288498;49.498816;155.038019;-0.109907;0.149194;0.148707;63.331452;-50.832625;91.756527;51.447469;41.418691;
2.310100;131.777104;134.057378;133.532804;137.711950;138.259128;136.616338;136.531213;140.021686;143.803158;144.771512;135.951494;136.636088;133.664957;135.785523;134.004691;0.999785;-0.073452;-3.278797;-1.223448;455.006465;83.637593;-5.288498;49.498816;155.038019;-0.109907;0.149194;0.148707;63.331452;-50.832625;91.756527;51.447469;41.418691;
2.310195;131.777023;134.057288;133.532717;137.711858;138.259033;136.616247;136.531120;140.021545;143.802981;144.771388;135.951399;136.635990;133.664884;135.785449;134.004673;0.999785;-0.074231;-3.278409;-1.222829;455.013396;83.627657;-5.287639;49.498493;155.038153;-0.110024;0.149198;0.148712;63.332038;-50.830849;91.758603;51.447461;41.418686;
2.310195;131.777023;134.057288;133.532717;137.711858;138.259033;136.616247;136.531120;140.021545;143.802981;144.771388;135.951399;136.635990;133.664884;135.785449;134.004673;0.999785;-0.074231;-3.278409;-1.222829;455.013396;83.627657;-5.287639;49.498493;155.038153;-0.110024;0.149198;0.148712;63.332038;-50.830849;91.758603;51.447461;41.418686;
2.310205;131.777014;134.057278;133.532707;137.711848;138.259023;136.616237;136.531110;140.021531;143.802962;144.771374;135.951389;136.635980;133.664876;135.785441;134.004672;0.999785;-0.074313;-3.278368;-1.222763;455.014125;83.626609;-5.287548;49.498459;155.038167;-0.110036;0.149199;0.148712;63.332100;-50.830663;91.758821;51.447460;41.418686;
2.310215;131.777006;134.057269;133.532698;137.711838;138.259012;136.616228;136.531100;140.021516;143.802943;144.771361;135.951379;136.635970;133.664868;135.785433;134.004670;0.999785;-0.074395;-3.278327;-1.222698;455.014856;83.625561;-5.287457;49.498425;155.038182;-0.110049;0.149199;0.148713;63.332162;-50.830476;91.759040;51.447459;41.418685;
2.310235;131.776989;134.057250;133.532680;137.711819;138.258992;136.616209;136.531081;140.021486;143.802906;144.771335;135.951359;136.635949;133.664852;135.785418;134.004666;0.999785;-0.074559;-3.278245;-1.222567;455.016317;83.623464;-5.287275;49.498357;155.038210;-0.110074;0.149200;0.148714;63.332286;-50.830102;91.759478;51.447457;41.418684;
2.310275;131.776955;134.057212;133.532643;137.711780;138.258952;136.616171;136.531042;140.021427;143.802831;144.771283;135.951319;136.635908;133.664821;135.785387;134.004659;0.999785;-0.074888;-3.278081;-1.222304;455.019241;83.619270;-5.286911;49.498221;155.038267;-0.110123;0.149202;0.148716;63.332533;-50.829352;91.760354;51.447453;41.418682;
2.310355;131.776886;134.057135;133.532570;137.711702;138.258871;136.616094;136.530964;140.021308;143.802682;144.771178;135.951238;136.635826;133.664759;135.785324;134.004644;0.999785;-0.075545;-3.277754;-1.221780;455.025087;83.610883;-5.286182;49.497948;155.038380;-0.110222;0.149206;0.148720;63.333027;-50.827854;91.762106;51.447446;41.418678;
2.310515;131.776749;134.056983;133.532423;137.711546;138.258710;136.615941;136.530807;140.021071;143.802383;144.770969;135.951077;136.635662;133.664635;135.785200;134.004615;0.999785;-0.076859;-3.277099;-1.220729;455.036772;83.594110;-5.284717;49.497402;155.038608;-0.110419;0.149213;0.148728;63.334016;-50.824858;91.765610;51.447431;41.418670;
2.310835;131.776476;134.056678;133.532129;137.711235;138.258388;136.615635;136.530495;140.020598;143.801785;144.770550;135.950756;136.635334;133.664386;135.784951;134.004558;0.999785;-0.079488;-3.275790;-1.218622;455.060124;83.560571;-5.281763;49.496309;155.039063;-0.110812;0.149228;0.148745;63.335991;-50.818872;91.772614;51.447402;41.418653;
2.311475;131.775930;134.056070;133.531543;137.710614;138.257745;136.615025;136.529872;140.019654;143.800593;144.769716;135.950115;136.634679;133.663890;135.784454;134.004443;0.999785;-0.084748;-3.273173;-1.214385;455.106746;83.493520;-5.275764;49.494113;155.039976;-0.111594;0.149258;0.148778;63.339934;-50.806916;91.786611;51.447341;41.418619;
2.312755;131.774842;134.054857;133.530374;137.709378;138.256464;136.613808;136.528629;140.017773;143.798219;144.768055;135.948837;136.633372;133.662902;135.783465;134.004219;0.999785;-0.095279;-3.267945;-1.205819;455.199667;83.359528;-5.263398;49.489687;155.041812;-0.113137;0.149317;0.148844;63.347793;-50.783074;91.814557;51.447215;41.418552;
