Time;U_NGEN;E_FD;P_GEN;Q_GEN;w_GEN;VOTHSG;P_LOAD;Q_LOAD;NETOMAC
3,379500;1,001828;2,326165;1,002669;1,100605;1,000176;-0,001956;1,011223;0,492253;
3,380500;1,001809;2,326708;1,002679;1,100423;1,000175;-0,001961;1,011202;0,492243;
3,381500;1,001791;2,327254;1,002688;1,100237;1,000175;-0,001965;1,011181;0,492232;
3,382500;1,001772;2,327801;1,002697;1,100058;1,000174;-0,001969;1,011160;0,492222;
3,383500;1,001753;2,328351;1,002705;1,099875;1,000173;-0,001973;1,011139;0,492212;
3,384500;1,001734;2,328903;1,002714;1,099693;1,000172;-0,001977;1,011118;0,492202;
3,385500;1,001716;2,329457;1,002722;1,099513;1,000172;-0,001981;1,011097;0,492192;
3,386500;1,001697;2,330013;1,002731;1,099334;1,000171;-0,001985;1,011077;0,492181;
3,387500;1,001679;2,330571;1,002738;1,099155;1,000170;-0,001989;1,011056;0,492171;
3,388500;1,001660;2,331131;1,002746;1,098975;1,000169;-0,001992;1,011035;0,492161;
3,389500;1,001642;2,331693;1,002754;1,098796;1,000168;-0,001996;1,011015;0,492151;
3,390500;1,001624;2,332257;1,002761;1,098616;1,000168;-0,001999;1,010994;0,492141;
3,391500;1,001606;2,332823;1,002768;1,098440;1,000167;-0,002003;1,010974;0,492131;
3,392500;1,001587;2,333390;1,002775;1,098264;1,000166;-0,002006;1,010954;0,492122;
3,393500;1,001569;2,333960;1,002782;1,098088;1,000165;-0,002009;1,010933;0,492112;
3,394500;1,001551;2,334532;1,002788;1,097912;1,000165;-0,002013;1,010913;0,492102;
3,395500;1,001533;2,335105;1,002795;1,097736;1,000164;-0,002016;1,010893;0,492092;
3,396500;1,001515;2,335680;1,002801;1,097560;1,000163;-0,002019;1,010873;0,492082;
3,397500;1,001498;2,336257;1,002807;1,097387;1,000162;-0,002022;1,010853;0,492073;
3,398500;1,001480;2,336836;1,002813;1,097214;1,000161;-0,002025;1,010833;0,492063;
3,399500;1,001462;2,337417;1,002819;1,097041;1,000161;-0,002028;1,010814;0,492053;
3,400500;1,001445;2,337999;1,002824;1,096868;1,000160;-0,002030;1,010794;0,492044;
3,401500;1,001427;2,338583;1,002829;1,096695;1,000159;-0,002033;1,010774;0,492034;
3,402500;1,001409;2,339169;1,002835;1,096525;1,000158;-0,002036;1,010755;0,492025;
3,403500;1,001392;2,339756;1,002840;1,096352;1,000158;-0,002038;1,010735;0,492015;
3,404500;1,001375;2,340345;1,002844;1,096183;1,000157;-0,002041;1,010716;0,492006;
3,405500;1,001357;2,340935;1,002848;1,096013;1,000156;-0,002043;1,010697;0,491996;
3,406500;1,001340;2,341528;1,002853;1,095846;1,000155;-0,002046;1,010677;0,491987;
3,407500;1,001323;2,342122;1,002857;1,095677;1,000154;-0,002048;1,010658;0,491978;
3,408500;1,001306;2,342717;1,002861;1,095510;1,000154;-0,002050;1,010639;0,491968;
3,409500;1,001289;2,343314;1,002865;1,095340;1,000153;-0,002052;1,010620;0,491959;
3,410500;1,001272;2,343912;1,002868;1,095174;1,000152;-0,002054;1,010601;0,491950;
3,411500;1,001255;2,344512;1,002873;1,095007;1,000151;-0,002056;1,010582;0,491941;
3,412500;1,001238;2,345114;1,002876;1,094844;1,000151;-0,002058;1,010564;0,491932;
3,413500;1,001221;2,345716;1,002879;1,094677;1,000150;-0,002060;1,010545;0,491923;
3,414500;1,001205;2,346321;1,002881;1,094514;1,000149;-0,002062;1,010526;0,491913;
3,415500;1,001188;2,346926;1,002884;1,094351;1,000148;-0,002064;1,010508;0,491905;
3,416500;1,001172;2,347534;1,002886;1,094187;1,000147;-0,002065;1,010489;0,491896;
3,417500;1,001155;2,348142;1,002889;1,094024;1,000147;-0,002067;1,010471;0,491887;
3,418500;1,001139;2,348752;1,002892;1,093861;1,000146;-0,002068;1,010453;0,491878;
3,419500;1,001122;2,349363;1,002894;1,093701;1,000145;-0,002070;1,010434;0,491869;
3,420500;1,001106;2,349976;1,002896;1,093537;1,000144;-0,002071;1,010416;0,491860;
3,421500;1,001090;2,350589;1,002897;1,093377;1,000143;-0,002072;1,010398;0,491851;
3,422500;1,001074;2,351204;1,002898;1,093217;1,000143;-0,002074;1,010380;0,491842;
3,423500;1,001058;2,351821;1,002900;1,093060;1,000142;-0,002075;1,010362;0,491834;
3,424500;1,001042;2,352438;1,002901;1,092900;1,000141;-0,002076;1,010344;0,491825;
3,425500;1,001026;2,353057;1,002902;1,092743;1,000140;-0,002077;1,010327;0,491816;
3,426500;1,001010;2,353677;1,002903;1,092586;1,000139;-0,002078;1,010309;0,491808;
3,427500;1,000994;2,354298;1,002903;1,092429;1,000139;-0,002079;1,010291;0,491799;
3,428500;1,000978;2,354920;1,002904;1,092272;1,000138;-0,002080;1,010274;0,491791;
3,429500;1,000963;2,355543;1,002904;1,092118;1,000137;-0,002080;1,010256;0,491782;
3,430500;1,000947;2,356168;1,002904;1,091962;1,000136;-0,002081;1,010239;0,491774;
3,431500;1,000932;2,356793;1,002904;1,091808;1,000136;-0,002082;1,010222;0,491765;
3,432500;1,000916;2,357420;1,002904;1,091654;1,000135;-0,002082;1,010205;0,491757;
3,433500;1,000901;2,358047;1,002903;1,091500;1,000134;-0,002083;1,010188;0,491749;
3,434500;1,000885;2,358676;1,002903;1,091350;1,000133;-0,002083;1,010171;0,491740;
3,435500;1,000870;2,359305;1,002902;1,091196;1,000132;-0,002083;1,010154;0,491732;
3,436500;1,000855;2,359936;1,002901;1,091046;1,000132;-0,002084;1,010137;0,491724;
3,437500;1,000840;2,360568;1,002900;1,090895;1,000131;-0,002084;1,010120;0,491716;
3,438500;1,000825;2,361200;1,002899;1,090745;1,000130;-0,002084;1,010103;0,491708;
3,439500;1,000810;2,361834;1,002898;1,090594;1,000129;-0,002084;1,010087;0,491699;
3,440500;1,000795;2,362468;1,002897;1,090447;1,000129;-0,002084;1,010070;0,491691;
3,441500;1,000780;2,363103;1,002895;1,090296;1,000128;-0,002084;1,010054;0,491683;
3,442500;1,000766;2,363739;1,002893;1,090149;1,000127;-0,002084;1,010037;0,491675;
3,443500;1,000751;2,364376;1,002891;1,090002;1,000126;-0,002084;1,010021;0,491668;
3,444500;1,000736;2,365014;1,002888;1,089857;1,000125;-0,002084;1,010005;0,491660;
3,445500;1,000722;2,365652;1,002886;1,089710;1,000125;-0,002083;1,009988;0,491652;
3,446500;1,000707;2,366291;1,002884;1,089566;1,000124;-0,002083;1,009972;0,491644;
3,447500;1,000693;2,366931;1,002881;1,089422;1,000123;-0,002083;1,009956;0,491636;
3,448500;1,000679;2,367572;1,002878;1,089278;1,000122;-0,002082;1,009941;0,491628;
3,449500;1,000664;2,368214;1,002875;1,089134;1,000121;-0,002082;1,009925;0,491621;
3,450500;1,000650;2,368856;1,002873;1,088990;1,000121;-0,002081;1,009909;0,491613;
3,451500;1,000636;2,369499;1,002868;1,088849;1,000120;-0,002080;1,009893;0,491605;
3,452500;1,000622;2,370142;1,002865;1,088708;1,000119;-0,002080;1,009878;0,491598;
3,453500;1,000608;2,370786;1,002862;1,088567;1,000118;-0,002079;1,009862;0,491590;
3,454500;1,000594;2,371431;1,002858;1,088426;1,000117;-0,002078;1,009847;0,491583;
3,455500;1,000581;2,372077;1,002854;1,088285;1,000117;-0,002077;1,009831;0,491575;
3,456500;1,000567;2,372722;1,002851;1,088147;1,000116;-0,002076;1,009816;0,491568;
3,457500;1,000553;2,373369;1,002846;1,088010;1,000115;-0,002075;1,009801;0,491560;
3,458500;1,000540;2,374016;1,002841;1,087872;1,000114;-0,002074;1,009786;0,491553;
3,459500;1,000526;2,374664;1,002837;1,087734;1,000114;-0,002073;1,009771;0,491546;
3,460500;1,000512;2,375312;1,002833;1,087596;1,000113;-0,002072;1,009756;0,491539;
3,461500;1,000499;2,375960;1,002827;1,087462;1,000112;-0,002070;1,009741;0,491531;
3,462500;1,000486;2,376610;1,002822;1,087327;1,000111;-0,002069;1,009726;0,491524;
3,463500;1,000473;2,377259;1,002817;1,087193;1,000111;-0,002068;1,009712;0,491517;
3,464500;1,000459;2,377909;1,002812;1,087058;1,000110;-0,002066;1,009697;0,491510;
3,465500;1,000446;2,378559;1,002806;1,086924;1,000109;-0,002065;1,009683;0,491503;
3,466500;1,000433;2,379210;1,002801;1,086793;1,000108;-0,002063;1,009668;0,491496;
3,467500;1,000420;2,379861;1,002796;1,086661;1,000107;-0,002061;1,009654;0,491489;
3,468500;1,000407;2,380513;1,002789;1,086530;1,000107;-0,002060;1,009640;0,491482;
3,469500;1,000395;2,381165;1,002783;1,086399;1,000106;-0,002058;1,009625;0,491475;
3,470500;1,000382;2,381817;1,002777;1,086267;1,000105;-0,002056;1,009611;0,491468;
3,471500;1,000369;2,382469;1,002771;1,086139;1,000104;-0,002054;1,009597;0,491461;
3,472500;1,000357;2,383122;1,002764;1,086008;1,000103;-0,002052;1,009583;0,491454;
3,473500;1,000344;2,383775;1,002758;1,085880;1,000103;-0,002050;1,009569;0,491448;
3,474500;1,000332;2,384428;1,002752;1,085752;1,000102;-0,002048;1,009556;0,491441;
3,475500;1,000319;2,385082;1,002744;1,085627;1,000101;-0,002046;1,009542;0,491434;
3,476500;1,000307;2,385735;1,002738;1,085499;1,000100;-0,002044;1,009528;0,491428;
3,477500;1,000295;2,386389;1,002731;1,085374;1,000100;-0,002042;1,009515;0,491421;
3,478500;1,000283;2,387043;1,002723;1,085249;1,000099;-0,002040;1,009501;0,491415;
3,479500;1,000270;2,387697;1,002716;1,085124;1,000098;-0,002037;1,009488;0,491408;
3,480500;1,000258;2,388352;1,002708;1,084999;1,000097;-0,002035;1,009475;0,491402;
3,481500;1,000246;2,389006;1,002700;1,084878;1,000097;-0,002033;1,009461;0,491395;
3,482500;1,000234;2,389661;1,002693;1,084756;1,000096;-0,002030;1,009448;0,491389;
3,483500;1,000223;2,390315;1,002684;1,084634;1,000095;-0,002028;1,009435;0,491382;
3,484500;1,000211;2,390970;1,002677;1,084512;1,000094;-0,002025;1,009422;0,491376;
3,485500;1,000199;2,391625;1,002668;1,084391;1,000094;-0,002023;1,009409;0,491370;
3,486500;1,000188;2,392280;1,002660;1,084272;1,000093;-0,002020;1,009396;0,491364;
3,487500;1,000176;2,392935;1,002652;1,084151;1,000092;-0,002017;1,009384;0,491357;
3,488500;1,000165;2,393589;1,002643;1,084032;1,000091;-0,002014;1,009371;0,491351;
3,489500;1,000153;2,394244;1,002634;1,083914;1,000091;-0,002011;1,009358;0,491345;
3,490500;1,000142;2,394899;1,002625;1,083798;1,000090;-0,002009;1,009346;0,491339;
3,491500;1,000131;2,395553;1,002616;1,083680;1,000089;-0,002006;1,009334;0,491333;
3,492500;1,000120;2,396208;1,002607;1,083564;1,000088;-0,002003;1,009321;0,491327;
3,493500;1,000108;2,396863;1,002598;1,083449;1,000088;-0,002000;1,009309;0,491321;
3,494500;1,000097;2,397517;1,002588;1,083334;1,000087;-0,001996;1,009297;0,491315;
3,495500;1,000086;2,398171;1,002579;1,083219;1,000086;-0,001993;1,009285;0,491309;
3,496500;1,000076;2,398825;1,002569;1,083103;1,000085;-0,001990;1,009273;0,491303;
3,497500;1,000065;2,399479;1,002559;1,082991;1,000085;-0,001987;1,009261;0,491297;
3,498500;1,000054;2,400133;1,002549;1,082879;1,000084;-0,001984;1,009249;0,491292;
3,499500;1,000043;2,400787;1,002539;1,082767;1,000083;-0,001980;1,009237;0,491286;
3,500500;1,000033;2,401440;1,002529;1,082655;1,000082;-0,001977;1,009225;0,491280;
3,501500;1,000022;2,402094;1,002519;1,082546;1,000082;-0,001973;1,009214;0,491275;
3,502500;1,000012;2,402746;1,002508;1,082437;1,000081;-0,001970;1,009202;0,491269;
3,503500;1,000001;2,403399;1,002498;1,082325;1,000080;-0,001966;1,009191;0,491263;
3,504500;0,999991;2,404052;1,002487;1,082219;1,000080;-0,001963;1,009180;0,491258;
3,505500;0,999981;2,404704;1,002477;1,082110;1,000079;-0,001959;1,009168;0,491252;
3,506500;0,999971;2,405356;1,002465;1,082002;1,000078;-0,001955;1,009157;0,491247;
3,507500;0,999960;2,406007;1,002455;1,081896;1,000077;-0,001952;1,009146;0,491242;
3,508500;0,999950;2,406658;1,002443;1,081790;1,000077;-0,001948;1,009135;0,491236;
3,509500;0,999940;2,407309;1,002433;1,081685;1,000076;-0,001944;1,009124;0,491231;
3,510500;0,999931;2,407959;1,002421;1,081579;1,000075;-0,001940;1,009113;0,491226;
3,511500;0,999921;2,408610;1,002409;1,081476;1,000074;-0,001936;1,009102;0,491220;
3,512500;0,999911;2,409259;1,002398;1,081371;1,000074;-0,001932;1,009092;0,491215;
3,513500;0,999901;2,409909;1,002386;1,081268;1,000073;-0,001928;1,009081;0,491210;
3,514500;0,999892;2,410557;1,002374;1,081166;1,000072;-0,001924;1,009070;0,491205;
3,515500;0,999882;2,411206;1,002362;1,081063;1,000072;-0,001920;1,009060;0,491200;
3,516500;0,999873;2,411854;1,002351;1,080964;1,000071;-0,001916;1,009049;0,491195;
3,517500;0,999863;2,412501;1,002338;1,080861;1,000070;-0,001912;1,009039;0,491190;
3,518500;0,999854;2,413148;1,002325;1,080762;1,000069;-0,001907;1,009029;0,491185;
3,519500;0,999844;2,413794;1,002314;1,080663;1,000069;-0,001903;1,009019;0,491180;
3,520500;0,999835;2,414440;1,002301;1,080564;1,000068;-0,001899;1,009009;0,491175;
3,521500;0,999826;2,415085;1,002288;1,080468;1,000067;-0,001894;1,008999;0,491170;
3,522500;0,999817;2,415730;1,002276;1,080368;1,000067;-0,001890;1,008989;0,491165;
3,523500;0,999808;2,416374;1,002263;1,080272;1,000066;-0,001886;1,008979;0,491160;
3,524500;0,999799;2,417018;1,002249;1,080176;1,000065;-0,001881;1,008969;0,491155;
3,525500;0,999790;2,417661;1,002237;1,080080;1,000064;-0,001877;1,008959;0,491151;
3,526500;0,999781;2,418303;1,002224;1,079987;1,000064;-0,001872;1,008950;0,491146;
3,527500;0,999773;2,418945;1,002211;1,079891;1,000063;-0,001867;1,008940;0,491141;
3,528500;0,999764;2,419586;1,002197;1,079798;1,000062;-0,001863;1,008931;0,491137;
3,529500;0,999756;2,420227;1,002184;1,079705;1,000062;-0,001858;1,008921;0,491132;
3,530500;0,999747;2,420866;1,002171;1,079612;1,000061;-0,001853;1,008912;0,491128;
3,531500;0,999739;2,421505;1,002157;1,079523;1,000060;-0,001848;1,008903;0,491123;
3,532500;0,999730;2,422144;1,002143;1,079430;1,000060;-0,001844;1,008893;0,491119;
3,533500;0,999722;2,422781;1,002129;1,079340;1,000059;-0,001839;1,008884;0,491114;
3,534500;0,999714;2,423418;1,002115;1,079251;1,000058;-0,001834;1,008875;0,491110;
3,535500;0,999705;2,424054;1,002101;1,079161;1,000058;-0,001829;1,008866;0,491105;
3,536500;0,999697;2,424690;1,002087;1,079071;1,000057;-0,001824;1,008857;0,491101;
3,537500;0,999689;2,425324;1,002073;1,078985;1,000056;-0,001819;1,008849;0,491097;
3,538500;0,999681;2,425958;1,002058;1,078898;1,000056;-0,001814;1,008840;0,491093;
3,539500;0,999673;2,426591;1,002044;1,078812;1,000055;-0,001809;1,008831;0,491088;
3,540500;0,999666;2,427223;1,002029;1,078725;1,000054;-0,001803;1,008823;0,491084;
3,541500;0,999658;2,427855;1,002015;1,078639;1,000054;-0,001798;1,008814;0,491080;
3,542500;0,999650;2,428485;1,002000;1,078552;1,000053;-0,001793;1,008806;0,491076;
3,543500;0,999642;2,429115;1,001985;1,078469;1,000052;-0,001788;1,008798;0,491072;
3,544500;0,999635;2,429744;1,001971;1,078386;1,000051;-0,001782;1,008789;0,491068;
3,545500;0,999627;2,430372;1,001956;1,078303;1,000051;-0,001777;1,008781;0,491064;
3,546500;0,999620;2,430999;1,001941;1,078219;1,000050;-0,001772;1,008773;0,491060;
3,547500;0,999613;2,431625;1,001925;1,078139;1,000049;-0,001766;1,008765;0,491056;
3,548500;0,999605;2,432250;1,001911;1,078056;1,000049;-0,001761;1,008757;0,491052;
3,549500;0,999598;2,432874;1,001895;1,077976;1,000048;-0,001755;1,008749;0,491048;
3,550500;0,999591;2,433497;1,001879;1,077896;1,000048;-0,001750;1,008741;0,491045;
3,551500;0,999584;2,434119;1,001864;1,077816;1,000047;-0,001744;1,008734;0,491041;
3,552500;0,999577;2,434741;1,001848;1,077739;1,000046;-0,001739;1,008726;0,491037;
3,553500;0,999570;2,435361;1,001833;1,077659;1,000046;-0,001733;1,008718;0,491033;
3,554500;0,999563;2,435980;1,001817;1,077582;1,000045;-0,001727;1,008711;0,491030;
3,555500;0,999556;2,436599;1,001801;1,077505;1,000044;-0,001722;1,008703;0,491026;
3,556500;0,999549;2,437216;1,001785;1,077428;1,000044;-0,001716;1,008696;0,491023;
3,557500;0,999542;2,437832;1,001769;1,077351;1,000043;-0,001710;1,008689;0,491019;
3,558500;0,999536;2,438447;1,001753;1,077278;1,000042;-0,001704;1,008682;0,491016;
3,559500;0,999529;2,439061;1,001737;1,077201;1,000042;-0,001699;1,008675;0,491012;
3,560500;0,999523;2,439674;1,001721;1,077127;1,000041;-0,001693;1,008667;0,491009;
3,561500;0,999516;2,440286;1,001704;1,077054;1,000041;-0,001687;1,008660;0,491005;
3,562500;0,999510;2,440897;1,001687;1,076983;1,000040;-0,001681;1,008654;0,491002;
3,563500;0,999503;2,441506;1,001672;1,076910;1,000039;-0,001675;1,008647;0,490999;
3,564500;0,999497;2,442115;1,001655;1,076839;1,000039;-0,001669;1,008640;0,490995;
3,565500;0,999491;2,442722;1,001638;1,076769;1,000038;-0,001663;1,008633;0,490992;
3,566500;0,999485;2,443328;1,001621;1,076695;1,000037;-0,001657;1,008627;0,490989;
3,567500;0,999479;2,443933;1,001604;1,076628;1,000037;-0,001651;1,008620;0,490986;
3,568500;0,999473;2,444537;1,001587;1,076557;1,000036;-0,001645;1,008614;0,490982;
3,569500;0,999467;2,445139;1,001571;1,076490;1,000036;-0,001638;1,008607;0,490979;
3,570500;0,999461;2,445741;1,001554;1,076420;1,000035;-0,001632;1,008601;0,490976;
3,571500;0,999455;2,446341;1,001537;1,076352;1,000034;-0,001626;1,008594;0,490973;
3,572500;0,999449;2,446940;1,001520;1,076285;1,000034;-0,001620;1,008588;0,490970;
3,573500;0,999444;2,447538;1,001502;1,076221;1,000033;-0,001614;1,008582;0,490967;
3,574500;0,999438;2,448134;1,001485;1,076154;1,000033;-0,001607;1,008576;0,490964;
3,575500;0,999432;2,448729;1,001467;1,076090;1,000032;-0,001601;1,008570;0,490961;
3,576500;0,999427;2,449323;1,001451;1,076022;1,000031;-0,001595;1,008564;0,490958;
3,577500;0,999421;2,449916;1,001433;1,075958;1,000031;-0,001588;1,008558;0,490956;
3,578500;0,999416;2,450507;1,001416;1,075898;1,000030;-0,001582;1,008553;0,490953;
3,579500;0,999411;2,451097;1,001398;1,075833;1,000030;-0,001575;1,008547;0,490950;
3,580500;0,999406;2,451686;1,001380;1,075769;1,000029;-0,001569;1,008541;0,490947;
3,581500;0,999400;2,452273;1,001362;1,075709;1,000028;-0,001562;1,008536;0,490944;
3,582500;0,999395;2,452859;1,001344;1,075648;1,000028;-0,001556;1,008530;0,490942;
3,583500;0,999390;2,453444;1,001326;1,075587;1,000027;-0,001549;1,008525;0,490939;
3,584500;0,999385;2,454027;1,001308;1,075526;1,000027;-0,001543;1,008519;0,490937;
3,585500;0,999380;2,454609;1,001291;1,075468;1,000026;-0,001536;1,008514;0,490934;
3,586500;0,999375;2,455189;1,001273;1,075408;1,000026;-0,001530;1,008509;0,490931;
3,587500;0,999370;2,455769;1,001255;1,075350;1,000025;-0,001523;1,008504;0,490929;
3,588500;0,999366;2,456346;1,001236;1,075292;1,000024;-0,001516;1,008498;0,490926;
3,589500;0,999361;2,456923;1,001218;1,075235;1,000024;-0,001510;1,008493;0,490924;
3,590500;0,999356;2,457497;1,001200;1,075180;1,000023;-0,001503;1,008489;0,490922;
3,591500;0,999352;2,458071;1,001181;1,075122;1,000023;-0,001496;1,008484;0,490919;
3,592500;0,999347;2,458643;1,001163;1,075068;1,000022;-0,001489;1,008479;0,490917;
3,593500;0,999343;2,459213;1,001144;1,075010;1,000021;-0,001483;1,008474;0,490915;
3,594500;0,999338;2,459782;1,001126;1,074956;1,000021;-0,001476;1,008469;0,490912;
3,595500;0,999334;2,460350;1,001107;1,074905;1,000020;-0,001469;1,008465;0,490910;
3,596500;0,999330;2,460916;1,001088;1,074850;1,000020;-0,001462;1,008460;0,490908;
3,597500;0,999325;2,461481;1,001071;1,074799;1,000019;-0,001455;1,008456;0,490906;
3,598500;0,999321;2,462044;1,001052;1,074745;1,000019;-0,001448;1,008451;0,490903;
3,599500;0,999317;2,462605;1,001033;1,074693;1,000018;-0,001441;1,008447;0,490901;
3,600500;0,999313;2,463165;1,001014;1,074642;1,000018;-0,001434;1,008443;0,490899;
3,601500;0,999309;2,463724;1,000995;1,074591;1,000017;-0,001428;1,008438;0,490897;
3,602500;0,999305;2,464280;1,000976;1,074543;1,000017;-0,001421;1,008434;0,490895;
3,603500;0,999301;2,464836;1,000957;1,074492;1,000016;-0,001414;1,008430;0,490893;
3,604500;0,999297;2,465389;1,000938;1,074444;1,000015;-0,001407;1,008426;0,490891;
3,605500;0,999293;2,465942;1,000919;1,074396;1,000015;-0,001399;1,008422;0,490889;
3,606500;0,999290;2,466492;1,000900;1,074347;1,000014;-0,001392;1,008418;0,490887;
3,607500;0,999286;2,467041;1,000880;1,074299;1,000014;-0,001385;1,008414;0,490885;
3,608500;0,999282;2,467589;1,000861;1,074251;1,000013;-0,001378;1,008410;0,490884;
3,609500;0,999279;2,468135;1,000842;1,074207;1,000013;-0,001371;1,008407;0,490882;
3,610500;0,999275;2,468679;1,000823;1,074162;1,000012;-0,001364;1,008403;0,490880;
3,611500;0,999272;2,469221;1,000803;1,074117;1,000012;-0,001357;1,008399;0,490878;
3,612500;0,999269;2,469762;1,000784;1,074072;1,000011;-0,001350;1,008396;0,490876;
3,613500;0,999265;2,470302;1,000764;1,074027;1,000011;-0,001342;1,008392;0,490875;
3,614500;0,999262;2,470839;1,000745;1,073982;1,000010;-0,001335;1,008389;0,490873;
3,615500;0,999259;2,471375;1,000725;1,073941;1,000010;-0,001328;1,008386;0,490872;
3,616500;0,999256;2,471909;1,000706;1,073896;1,000009;-0,001321;1,008382;0,490870;
3,617500;0,999252;2,472442;1,000686;1,073854;1,000009;-0,001313;1,008379;0,490868;
3,618500;0,999249;2,472973;1,000666;1,073813;1,000008;-0,001306;1,008376;0,490867;
3,619500;0,999246;2,473502;1,000647;1,073771;1,000008;-0,001299;1,008373;0,490865;
3,620500;0,999243;2,474029;1,000627;1,073733;1,000007;-0,001292;1,008370;0,490864;
3,621500;0,999241;2,474555;1,000607;1,073691;1,000007;-0,001284;1,008367;0,490862;
3,622500;0,999238;2,475079;1,000587;1,073653;1,000006;-0,001277;1,008364;0,490861;
3,623500;0,999235;2,475601;1,000568;1,073614;1,000006;-0,001269;1,008361;0,490860;
