time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;GEN____1_SM_generator_UStatorPu;GEN____6_SM_generator_UStatorPu;GEN____2_SM_generator_UStatorPu;GEN____3_SM_generator_UStatorPu;GEN____8_SM_generator_UStatorPu;GEN____1_SM_voltageRegulator_EfdPu;GEN____2_SM_voltageRegulator_EfdPu;GEN____3_SM_voltageRegulator_EfdPu;GEN____6_SM_voltageRegulator_EfdPu;GEN____8_SM_voltageRegulator_EfdPu;GEN____1_SM_generator_theta;GEN____1_SM_generator_thetaInternal_value;GEN____1_SM_Speed_speedProtection_omegaMonitoredPu;GEN____1_SM_Speed_speedProtection_switchOffSignal;OMEGA_REF_omega_grp_0_value;OMEGA_REF_omegaRef_0_value;
6.000015;1.095905;1.099388;1.047833;1.067766;1.073496;1.169413;1.120189;1.137283;1.126205;1.126139;1.144018;1.150827;1.144597;1.114910;1.011171;0.988175;0.988241;0.986671;0.989855;0.000000;-20.811415;4.512837;284.528430;25.399759;0.000000;82.601864;-63.287492;55.036221;11.482733;0.000000;1.169413;1.106097;1.044302;1.141357;5.000000;0.122985;0.456313;-0.523534;0.294572;2.426382;0.000000;1.011171;1.000000;1.011171;0.988307;
6.000031;1.095924;1.099408;1.047841;1.067781;1.073512;1.169428;1.120200;1.137288;1.126217;1.126151;1.144032;1.150842;1.144612;1.114923;1.011171;0.988175;0.988241;0.986671;0.989854;0.000000;-20.812086;4.518294;284.527554;25.400857;0.000000;82.616055;-63.297502;55.037729;11.478958;0.000000;1.169428;1.106118;1.044309;1.141360;5.000000;0.122563;0.456163;-0.523838;0.294503;2.426382;0.000000;1.011171;1.000000;1.011171;0.988307;
6.000063;1.095963;1.099448;1.047857;1.067810;1.073544;1.169459;1.120221;1.137297;1.126242;1.126177;1.144060;1.150871;1.144641;1.114949;1.011171;0.988175;0.988241;0.986672;0.989854;0.000000;-20.813434;4.529210;284.525801;25.403053;0.000000;82.644426;-63.317510;55.040736;11.471414;0.000000;1.169459;1.106160;1.044324;1.141367;5.000000;0.121719;0.455863;-0.524446;0.294365;2.426382;0.000000;1.011171;1.000000;1.011171;0.988307;
6.000127;1.096039;1.099528;1.047889;1.067869;1.073607;1.169519;1.120264;1.137316;1.126291;1.126227;1.144115;1.150930;1.144699;1.115001;1.011171;0.988176;0.988240;0.986674;0.989854;0.000000;-20.816156;4.551044;284.522286;25.407450;0.000000;82.701123;-63.357472;55.046715;11.456345;0.000000;1.169519;1.106244;1.044354;1.141381;5.000000;0.120035;0.455265;-0.525659;0.294091;2.426382;0.000000;1.011171;1.000000;1.011171;0.988306;
6.000255;1.096192;1.099688;1.047953;1.067986;1.073734;1.169640;1.120350;1.137355;1.126388;1.126328;1.144225;1.151048;1.144814;1.115104;1.011171;0.988177;0.988239;0.986679;0.989852;0.000000;-20.821700;4.594725;284.515217;25.416258;0.000000;82.814338;-63.437186;55.058530;11.426290;0.000000;1.169640;1.106412;1.044414;1.141408;5.000000;0.116672;0.454071;-0.528075;0.293544;2.426382;0.000000;1.011171;1.000000;1.011171;0.988306;
6.000511;1.096497;1.100007;1.048081;1.068219;1.073987;1.169880;1.120520;1.137430;1.126581;1.126528;1.144444;1.151281;1.145044;1.115310;1.011171;0.988178;0.988236;0.986687;0.989850;0.000000;-20.833180;4.682138;284.500928;25.433934;0.000000;83.040050;-63.595774;55.081600;11.366501;0.000000;1.169880;1.106747;1.044533;1.141462;5.000000;0.109977;0.451691;-0.532868;0.292457;2.426382;0.000000;1.011171;1.000000;1.011171;0.988305;
6.001023;1.097102;1.100638;1.048334;1.068681;1.074486;1.170351;1.120856;1.137579;1.126963;1.126922;1.144875;1.151740;1.145496;1.115716;1.011171;0.988182;0.988230;0.986704;0.989844;0.000000;-20.857667;4.857148;284.471732;25.469513;0.000000;83.488608;-63.909619;55.125524;11.248203;0.000000;1.170351;1.107411;1.044769;1.141570;5.000000;0.096702;0.446970;-0.542300;0.290314;2.426382;0.000000;1.011171;1.000000;1.011171;0.988304;
6.002047;1.098289;1.101878;1.048833;1.069586;1.075465;1.171265;1.121513;1.137870;1.127709;1.127691;1.145712;1.152630;1.146372;1.116505;1.011171;0.988189;0.988219;0.986737;0.989834;0.000000;-20.912355;5.207780;284.410784;25.541512;0.000000;84.374276;-64.524209;55.204728;11.016622;0.000000;1.171265;1.108715;1.045233;1.141778;5.000000;0.070611;0.437677;-0.560563;0.286146;2.426382;0.000000;1.011171;1.000000;1.011171;0.988300;
6.004095;1.100578;1.104274;1.049798;1.071325;1.077341;1.172976;1.122766;1.138422;1.129128;1.129150;1.147289;1.154298;1.148017;1.117998;1.011171;0.988202;0.988197;0.986804;0.989813;0.000000;-21.041728;5.910605;284.278048;25.688321;0.000000;86.100032;-65.702721;55.330266;10.572732;0.000000;1.172976;1.111236;1.046134;1.142172;5.000000;0.020205;0.419672;-0.594794;0.278264;2.426382;0.000000;1.011171;1.000000;1.011171;0.988294;
6.008191;1.104839;1.108743;1.051607;1.074534;1.080795;1.175982;1.125049;1.139414;1.131700;1.131779;1.150094;1.157232;1.150917;1.120669;1.011171;0.988230;0.988153;0.986940;0.989770;0.000000;-21.360381;7.316565;283.965035;25.989367;0.000000;89.371456;-67.870043;55.462449;9.756248;0.000000;1.175982;1.115940;1.047824;1.142876;5.000000;-0.073880;0.385875;-0.654907;0.264191;2.426382;0.000000;1.011171;1.000000;1.011171;0.988280;
6.016383;1.112231;1.116528;1.054785;1.080024;1.086671;1.180601;1.128844;1.141017;1.135928;1.136045;1.154521;1.161758;1.155414;1.124941;1.011171;0.988283;0.988066;0.987216;0.989682;0.000000;-22.113113;10.097112;283.124928;26.597199;0.000000;95.218376;-71.536867;55.336951;8.368642;0.000000;1.180601;1.124143;1.050800;1.143989;5.000000;-0.237940;0.326346;-0.747285;0.241934;2.426382;0.000000;1.011171;1.000000;1.011171;0.988253;
6.024575;1.118283;1.122939;1.057428;1.084435;1.091353;1.183671;1.131751;1.142176;1.139104;1.139181;1.157618;1.164790;1.158456;1.128006;1.011171;0.988334;0.987980;0.987498;0.989591;0.000000;-22.883580;12.800743;281.974591;27.185629;0.000000;100.166268;-74.415980;54.784459;7.263418;0.000000;1.183671;1.130904;1.053287;1.144759;5.000000;-0.373163;0.276610;-0.808690;0.226530;2.426382;0.000000;1.011171;1.000000;1.011171;0.988225;
6.032767;1.123202;1.128177;1.059606;1.087957;1.095059;1.185549;1.133933;1.142970;1.141428;1.141412;1.159672;1.166669;1.160370;1.130115;1.011171;0.988384;0.987894;0.987786;0.989498;0.000000;-23.544555;15.406484;280.497008;27.729044;0.000000;104.274525;-76.635406;53.917959;6.386732;0.000000;1.185549;1.136430;1.055344;1.145246;5.000000;-0.483685;0.235463;-0.846250;0.216779;2.426382;0.000000;1.011171;1.000000;1.011171;0.988198;
6.040959;1.127167;1.132420;1.061379;1.090750;1.097970;1.186522;1.135529;1.143468;1.143066;1.142924;1.160919;1.167672;1.161423;1.131474;1.011171;0.988432;0.987809;0.988079;0.989402;0.000000;-24.015664;17.911956;278.687959;28.210445;0.000000;107.613711;-78.306587;52.829070;5.693359;0.000000;1.186521;1.140906;1.057027;1.145502;5.000000;-0.573195;0.201808;-0.865697;0.211666;2.426382;0.000000;1.011171;1.000000;1.011171;0.988170;
6.049151;1.130332;1.135822;1.062801;1.092946;1.100236;1.186811;1.136652;1.143724;1.144153;1.143866;1.161541;1.168012;1.161821;1.132249;1.011171;0.988478;0.987726;0.988375;0.989303;0.000000;-24.249065;20.324885;276.551512;28.618885;0.000000;110.258425;-79.523296;51.587140;5.146575;0.000000;1.186811;1.144490;1.058383;1.145568;5.000000;-0.644887;0.174677;-0.871483;0.210355;2.426382;0.000000;1.011171;1.000000;1.011171;0.988142;
6.057343;1.132825;1.138514;1.063919;1.094653;1.101975;1.186587;1.137392;1.143783;1.144798;1.144355;1.161682;1.167853;1.161722;1.132567;1.011171;0.988523;0.987644;0.988670;0.989204;0.000000;-24.222332;22.659945;274.097909;28.948149;0.000000;112.283034;-80.362998;50.243433;4.717086;0.000000;1.186586;1.147320;1.059456;1.145477;5.000000;-0.701492;0.153225;-0.866999;0.212164;2.426382;0.000000;1.011171;1.000000;1.011171;0.988114;
6.062836;1.134217;1.140020;1.064535;1.095599;1.102932;1.186258;1.137737;1.143744;1.145056;1.144509;1.161601;1.167572;1.161480;1.132609;1.011171;0.988553;0.987589;0.988865;0.989137;0.000000;-24.057929;24.200425;272.288291;29.122918;0.000000;113.361914;-80.772232;49.315060;4.474553;0.000000;1.186258;1.148900;1.060050;1.145354;5.000000;-0.733088;0.141346;-0.860439;0.214632;2.426382;0.000000;1.011171;1.000000;1.011171;0.988095;
6.073727;1.136312;1.142299;1.065440;1.097006;1.104333;1.185186;1.138061;1.143479;1.145156;1.144404;1.161025;1.166606;1.160586;1.132288;1.011171;0.988609;0.987484;0.989245;0.989003;0.000000;-23.383083;27.191453;268.314187;29.359348;0.000000;114.833589;-81.215221;47.414069;4.101243;0.000000;1.185186;1.151277;1.060930;1.144960;5.000000;-0.780622;0.123747;-0.838999;0.222504;2.426382;0.000000;1.011171;1.000000;1.011171;0.988058;
6.090111;1.138178;1.144348;1.066158;1.098226;1.105499;1.182857;1.137870;1.142730;1.144534;1.143485;1.159418;1.164451;1.158524;1.131073;1.011171;0.988688;0.987331;0.989787;0.988801;0.000000;-21.569174;31.625686;261.461439;29.447836;0.000000;115.693961;-81.169201;44.480744;3.740141;0.000000;1.182858;1.153377;1.061648;1.144085;5.000000;-0.822620;0.109383;-0.792431;0.240000;2.426382;0.000000;1.011171;1.000000;1.011171;0.988003;
6.106495;1.138869;1.145132;1.066259;1.098639;1.105831;1.179982;1.137081;1.141669;1.143230;1.141909;1.157205;1.161756;1.155900;1.129244;1.011171;0.988762;0.987185;0.990279;0.988604;0.000000;-18.907213;36.082290;253.677947;29.231185;0.000000;115.265349;-80.468971;41.536630;3.553627;0.000000;1.179984;1.154123;1.061783;1.142961;5.000000;-0.837536;0.106679;-0.734950;0.262494;2.426382;0.000000;1.011171;1.000000;1.011171;0.987949;
6.122879;1.138728;1.145016;1.065891;1.098485;1.105586;1.176802;1.135880;1.140398;1.141459;1.139892;1.154615;1.158759;1.152950;1.127016;1.011171;0.988830;0.987048;0.990706;0.988413;0.000000;-15.544088;40.660532;245.101232;28.735638;0.000000;113.886449;-79.291791;38.635463;3.486655;0.000000;1.176807;1.153901;1.061474;1.141666;5.000000;-0.833103;0.112858;-0.671416;0.288391;2.426382;0.000000;1.011171;1.000000;1.011171;0.987896;
6.139263;1.137999;1.144265;1.065167;1.097925;1.104936;1.173454;1.134390;1.138984;1.139360;1.137571;1.151782;1.155589;1.149805;1.124523;1.011171;0.988893;0.986919;0.991054;0.988232;0.000000;-11.645498;45.440566;235.869227;27.995745;0.000000;111.833126;-77.759331;35.803900;3.504784;0.000000;1.173462;1.152997;1.060829;1.140257;5.000000;-0.815024;0.125774;-0.604514;0.316566;2.426382;0.000000;1.011171;1.000000;1.011171;0.987845;
6.155647;1.136857;1.143070;1.064175;1.097068;1.103994;1.170008;1.132693;1.137473;1.137026;1.135037;1.148787;1.152318;1.146540;1.121847;1.011171;0.988949;0.986800;0.991317;0.988063;0.000000;-7.374643;50.481448;226.112917;27.049769;0.000000;109.320074;-75.954089;33.057533;3.586700;0.000000;1.170020;1.151617;1.059928;1.138774;5.000000;-0.787420;0.143791;-0.535667;0.346229;2.426382;0.000000;1.011171;1.000000;1.011171;0.987795;
6.188415;1.133878;1.139958;1.061682;1.094788;1.101554;1.162987;1.128935;1.134311;1.131958;1.129603;1.142531;1.145628;1.139832;1.116183;1.011171;0.989041;0.986591;0.991566;0.987773;0.000000;1.498430;61.522725;205.639784;24.752636;0.000000;103.646425;-71.783155;27.875501;3.883645;0.000000;1.162987;1.148086;1.057649;1.135714;5.000000;-0.716803;0.189366;-0.395003;0.407419;2.426382;0.000000;1.011171;1.000000;1.011171;0.987700;
6.221183;1.130218;1.136173;1.058675;1.091851;1.098458;1.155706;1.124774;1.131021;1.126464;1.123761;1.135923;1.138663;1.132833;1.110141;1.011171;0.989105;0.986421;0.991458;0.987548;0.000000;10.054439;73.879614;184.503552;22.143034;0.000000;97.602904;-66.981823;23.114817;4.350763;0.000000;1.155734;1.143861;1.054895;1.132587;5.000000;-0.632310;0.244443;-0.249950;0.469968;2.426382;0.000000;1.011171;1.000000;1.011171;0.987611;
6.253951;1.126182;1.132058;1.055367;1.088442;1.094878;1.148292;1.120394;1.127707;1.120794;1.117746;1.129154;1.131549;1.125692;1.103923;1.011171;0.989137;0.986291;0.991029;0.987390;0.000000;17.485114;87.492294;163.438792;19.500394;0.000000;91.643774;-61.742491;18.860615;4.947123;0.000000;1.148353;1.139317;1.051867;1.129482;5.000000;-0.541414;0.305008;-0.102325;0.532061;2.426382;0.000000;1.011171;1.000000;1.011171;0.987530;
6.286719;1.121961;1.127822;1.051912;1.084710;1.090950;1.140912;1.115957;1.124456;1.115173;1.111783;1.122433;1.124449;1.118593;1.097739;1.011171;0.989136;0.986199;0.990342;0.987296;0.000000;23.221850;102.152199;143.071395;17.062820;0.000000;86.012711;-56.242065;15.189981;5.629392;0.000000;1.140976;1.134675;1.048709;1.126473;5.000000;-0.448590;0.368161;0.045218;0.592248;2.426382;0.000000;1.011171;1.000000;1.011171;0.987456;
6.319487;1.117660;1.123574;1.048420;1.080755;1.086764;1.133672;1.111580;1.121326;1.109764;1.106034;1.115905;1.117472;1.111658;1.091741;1.011171;0.989101;0.986143;0.989475;0.987256;0.000000;26.914515;117.522400;123.928832;15.018896;0.000000;80.832296;-50.641708;12.126433;6.362977;0.000000;1.133725;1.130056;1.045523;1.123606;5.000000;-0.356207;0.431889;0.190235;0.649585;2.426382;0.000000;1.011171;1.000000;1.011171;0.987387;
6.352255;1.113346;1.119375;1.044974;1.076668;1.082405;1.126690;1.107360;1.118361;1.104695;1.100632;1.109706;1.110735;1.105011;1.086060;1.011171;0.989029;0.986120;0.988514;0.987260;0.000000;28.457996;133.176167;106.416683;13.493636;0.000000;76.140935;-45.096568;9.676632;7.114316;0.000000;1.126716;1.125520;1.042383;1.120914;5.000000;-0.265489;0.494681;0.330412;0.703435;2.426382;0.000000;1.011171;1.000000;1.011171;0.987325;
6.385023;1.109062;1.115258;1.041642;1.072528;1.077947;1.120045;1.103358;1.115587;1.100040;1.095654;1.103916;1.104318;1.098731;1.080774;1.011171;0.988923;0.986127;0.987545;0.987292;0.000000;27.947833;148.634671;90.830728;12.550675;0.000000;71.941636;-39.747772;7.815718;7.857577;0.000000;1.120042;1.121103;1.039349;1.118411;5.000000;-0.177140;0.555359;0.463889;0.753490;2.426382;0.000000;1.011171;1.000000;1.011171;0.987268;
6.417791;1.104847;1.111245;1.038478;1.068406;1.073464;1.113790;1.099611;1.113012;1.095826;1.091132;1.098577;1.098272;1.092868;1.075923;1.011171;0.988783;0.986160;0.986646;0.987339;0.000000;25.636535;163.404123;77.368894;12.197945;0.000000;68.219801;-34.720518;6.499555;8.574238;0.000000;1.113762;1.116825;1.036468;1.116100;5.000000;-0.091592;0.612982;0.589483;0.799710;2.426382;0.000000;1.011171;1.000000;1.011171;0.987215;
6.450559;1.100735;1.107358;1.035528;1.064369;1.069025;1.107957;1.096135;1.110633;1.092049;1.087061;1.093698;1.092630;1.087442;1.071508;1.011171;0.988611;0.986214;0.985883;0.987386;0.000000;21.897273;177.002692;66.140797;12.394187;0.000000;64.952065;-30.120759;5.666707;9.252498;0.000000;1.107911;1.112705;1.033778;1.113973;5.000000;-0.009192;0.666790;0.706511;0.842246;2.426382;0.000000;1.011171;1.000000;1.011171;0.987166;
6.483327;1.096761;1.103615;1.032825;1.060475;1.064701;1.102562;1.092927;1.108440;1.088675;1.083412;1.089263;1.087406;1.082457;1.067510;1.011171;0.988412;0.986285;0.985302;0.987423;0.000000;17.174260;188.989546;57.181656;13.059567;0.000000;62.109876;-26.033047;5.239125;9.885895;0.000000;1.102506;1.108760;1.031308;1.112018;5.000000;0.069721;0.716194;0.814602;0.881355;2.426382;0.000000;1.011171;1.000000;1.011171;0.987120;
6.516095;1.092963;1.100037;1.030396;1.056787;1.060566;1.097625;1.089986;1.106423;1.085669;1.080150;1.085256;1.082621;1.077917;1.063907;1.011171;0.988190;0.986369;0.984931;0.987439;0.000000;11.938729;198.988976;50.465590;14.087223;0.000000;59.655998;-22.521950;5.133063;10.469597;0.000000;1.097568;1.105006;1.029079;1.110221;5.000000;0.144791;0.760763;0.913365;0.917293;2.426382;0.000000;1.011171;1.000000;1.011171;0.987076;
6.548863;1.089380;1.096645;1.028258;1.053360;1.056697;1.093177;1.087310;1.104574;1.082996;1.077247;1.081671;1.078303;1.073838;1.060684;1.011171;0.987949;0.986463;0.984779;0.987427;0.000000;6.660762;206.701474;45.915129;15.353007;0.000000;57.545034;-19.631654;5.261198;10.998593;0.000000;1.093125;1.101463;1.027106;1.108573;5.000000;0.215667;0.800218;1.002235;0.950255;2.426382;0.000000;1.011171;1.000000;1.011171;0.987034;
6.581631;1.086047;1.093458;1.026418;1.050249;1.053167;1.089253;1.084903;1.102889;1.080632;1.074682;1.078507;1.074488;1.070241;1.057834;1.011171;0.987697;0.986561;0.984837;0.987386;0.000000;1.764495;211.920526;43.416225;16.728628;0.000000;55.728236;-17.384903;5.535544;11.467740;0.000000;1.089210;1.098144;1.025395;1.107067;5.000000;0.282040;0.834444;1.080522;0.980356;2.426382;0.000000;1.011171;1.000000;1.011171;0.986993;
6.614399;1.082994;1.090492;1.024875;1.047495;1.050037;1.085896;1.082770;1.101370;1.078559;1.072445;1.075776;1.071217;1.067155;1.055361;1.011171;0.987438;0.986661;0.985077;0.987313;0.000000;-2.385599;214.532587;42.825420;18.090048;0.000000;54.155220;-15.783760;5.876550;11.871136;0.000000;1.085862;1.095061;1.023944;1.105704;5.000000;0.343698;0.863475;1.147492;1.007631;2.426382;0.000000;1.011171;1.000000;1.011171;0.986953;
6.647167;1.080237;1.087753;1.023618;1.045126;1.047351;1.083128;1.080917;1.100018;1.076763;1.070526;1.073484;1.068515;1.064597;1.053264;1.011171;0.987179;0.986759;0.985461;0.987213;0.000000;-5.514072;214.522375;43.981742;19.327818;0.000000;52.783239;-14.807641;6.213238;12.204914;0.000000;1.083104;1.092217;1.022742;1.104481;5.000000;0.400582;0.887506;1.202639;1.032086;2.426382;0.000000;1.011171;1.000000;1.011171;0.986914;
6.679935;1.077777;1.085236;1.022628;1.043149;1.045128;1.080956;1.079337;1.098832;1.075224;1.068910;1.071624;1.066388;1.062566;1.051537;1.011171;0.986927;0.986852;0.985942;0.987088;0.000000;-7.436646;211.965309;46.711147;20.352404;0.000000;51.580203;-14.414437;6.489685;12.468281;0.000000;1.080941;1.089605;1.021774;1.103398;5.000000;0.452819;0.906875;1.245918;1.053749;2.426382;0.000000;1.011171;1.000000;1.011171;0.986875;
6.712703;1.075599;1.082925;1.021877;1.041542;1.043352;1.079346;1.078014;1.097805;1.073914;1.067568;1.070166;1.064806;1.061033;1.050149;1.011171;0.986685;0.986938;0.986467;0.986947;0.000000;-8.077703;207.027497;50.835300;21.100809;0.000000;50.530442;-14.541139;6.665900;12.665926;0.000000;1.079338;1.087209;1.021014;1.102449;5.000000;0.500739;0.922059;1.277960;1.072721;2.426382;0.000000;1.011171;1.000000;1.011171;0.986836;
6.745471;1.073671;1.080795;1.021332;1.040264;1.041981;1.078232;1.076913;1.096925;1.072789;1.066453;1.069054;1.063706;1.059933;1.049053;1.011171;0.986461;0.987015;0.986984;0.986795;0.000000;-7.455119;199.950327;56.171048;21.536628;0.000000;49.632776;-15.107678;6.719258;12.807963;0.000000;1.078230;1.085003;1.020436;1.101625;5.000000;0.544857;0.933631;1.300130;1.089207;2.426382;0.000000;1.011171;1.000000;1.011171;0.986796;
6.811007;1.070300;1.076879;1.020654;1.038333;1.040035;1.076935;1.075124;1.095486;1.070828;1.064594;1.067446;1.062412;1.058536;1.047367;1.011171;0.986082;0.987132;0.987767;0.986499;0.000000;-3.283907;181.174826;69.513065;21.515906;0.000000;48.307727;-17.088768;6.480610;13.009291;0.000000;1.076935;1.080989;1.019647;1.100264;5.000000;0.625142;0.949398;1.326026;1.116428;2.426382;0.000000;1.011171;1.000000;1.011171;0.986718;
6.869989;1.067647;1.073654;1.020381;1.037007;1.038827;1.076334;1.073781;1.094454;1.069201;1.063109;1.066344;1.061800;1.057753;1.046128;1.011171;0.985831;0.987190;0.988085;0.986265;0.000000;2.663225;160.743462;83.842483;20.667332;0.000000;47.787229;-19.438820;5.978935;13.165185;0.000000;1.076334;1.077711;1.019239;1.099292;5.000000;0.690707;0.957571;1.338041;1.135867;2.426382;0.000000;1.011171;1.000000;1.011171;0.986647;
6.928972;1.065077;1.070529;1.020224;1.035662;1.037629;1.075679;1.072437;1.093542;1.067497;1.061542;1.065163;1.061135;1.056903;1.044812;1.011171;0.985670;0.987200;0.987965;0.986086;0.000000;8.999007;139.381595;99.338669;19.361118;0.000000;47.887815;-21.836376;5.401730;13.383432;0.000000;1.075679;1.074586;1.018944;1.098460;5.000000;0.753193;0.963475;1.351152;1.152506;2.426382;0.000000;1.011171;1.000000;1.011171;0.986577;
6.980321;1.062805;1.067844;1.020082;1.034296;1.036364;1.074823;1.071186;1.092792;1.065928;1.060060;1.063939;1.060281;1.055915;1.043508;1.011171;0.985603;0.987169;0.987526;0.985981;0.000000;13.675119;121.642111;113.067424;18.112178;0.000000;48.391843;-23.716940;4.982523;13.650848;0.000000;1.074824;1.071939;1.018695;1.097808;5.000000;0.806131;0.968443;1.368255;1.165544;2.426382;0.000000;1.011171;1.000000;1.011171;0.986516;
7.026535;1.060713;1.065466;1.019903;1.032854;1.034961;1.073769;1.069996;1.092140;1.064503;1.058681;1.062691;1.059238;1.054797;1.042230;1.011171;0.985595;0.987109;0.986932;0.985926;0.000000;16.445165;107.482556;125.059929;17.094574;0.000000;49.045249;-25.125411;4.778265;13.949886;0.000000;1.073771;1.069615;1.018438;1.097267;5.000000;0.852614;0.973590;1.389303;1.176370;2.426382;0.000000;1.011171;1.000000;1.011171;0.986462;
7.072750;1.058607;1.063167;1.019659;1.031229;1.033313;1.072504;1.068791;1.091520;1.063153;1.057346;1.061382;1.057990;1.053529;1.040934;1.011171;0.985630;0.987022;0.986248;0.985903;0.000000;17.429732;95.799884;136.223431;16.309742;0.000000;49.741528;-26.213324;4.814214;14.284845;0.000000;1.072505;1.067377;1.018134;1.096771;5.000000;0.897378;0.979677;1.414622;1.186285;2.426382;0.000000;1.011171;1.000000;1.011171;0.986409;
7.118964;1.056546;1.061006;1.019351;1.029485;1.031487;1.071132;1.067627;1.090948;1.061953;1.056135;1.060107;1.056638;1.052210;1.039704;1.011171;0.985697;0.986911;0.985579;0.985901;0.000000;16.589664;86.973142;146.151920;15.809280;0.000000;50.352266;-26.973052;5.119616;14.632334;0.000000;1.071131;1.065269;1.017785;1.096328;5.000000;0.939543;0.986651;1.442099;1.195138;2.426382;0.000000;1.011171;1.000000;1.011171;0.986356;
7.165178;1.054577;1.059020;1.018987;1.027688;1.029554;1.069731;1.066536;1.090430;1.060931;1.055083;1.058919;1.055258;1.050911;1.038585;1.011171;0.985787;0.986779;0.985019;0.985911;0.000000;14.124119;81.121598;154.508390;15.588824;0.000000;50.768916;-27.407933;5.685478;14.975266;0.000000;1.069731;1.063322;1.017399;1.095938;5.000000;0.978471;0.994370;1.470102;1.202938;2.426382;0.000000;1.011171;1.000000;1.011171;0.986305;
7.211393;1.052757;1.057251;1.018583;1.025927;1.027617;1.068402;1.065551;1.089975;1.060100;1.054211;1.057870;1.053946;1.049709;1.037614;1.011171;0.985890;0.986631;0.984645;0.985924;0.000000;10.472532;78.125212;161.012185;15.589835;0.000000;50.917402;-27.539752;6.471114;15.297418;0.000000;1.068402;1.061571;1.016989;1.095604;5.000000;1.013488;1.002562;1.496681;1.209619;2.426382;0.000000;1.011171;1.000000;1.011171;0.986255;
7.257607;1.051137;1.055726;1.018153;1.024290;1.025786;1.067235;1.064697;1.089591;1.059450;1.053519;1.056995;1.052789;1.048674;1.036813;1.011171;0.985997;0.986472;0.984502;0.985936;0.000000;6.224340;77.678626;165.453493;15.717844;0.000000;50.744641;-27.394755;7.402855;15.586188;0.000000;1.067235;1.060038;1.016570;1.095329;5.000000;1.044159;1.010952;1.520020;1.215131;2.426382;0.000000;1.011171;1.000000;1.011171;0.986206;
7.303822;1.049755;1.054459;1.017710;1.022867;1.024172;1.066322;1.063998;1.089288;1.058968;1.053005;1.056330;1.051876;1.047873;1.036203;1.011171;0.986101;0.986308;0.984603;0.985943;0.000000;2.025313;79.365758;167.694342;15.862968;0.000000;50.211416;-27.002737;8.386138;15.830236;0.000000;1.066324;1.058734;1.016152;1.095117;5.000000;1.070248;1.019314;1.538249;1.219363;2.426382;0.000000;1.011171;1.000000;1.011171;0.986160;
7.350036;1.048650;1.053461;1.017270;1.021746;1.022887;1.065753;1.063484;1.089079;1.058651;1.052678;1.055918;1.051297;1.047377;1.035814;1.011171;0.986195;0.986144;0.984919;0.985947;0.000000;-1.502151;82.686654;167.703732;15.923487;0.000000;49.302447;-26.399400;9.313693;16.017678;0.000000;1.065760;1.057664;1.015748;1.094979;5.000000;1.091639;1.027394;1.549539;1.222133;2.426382;0.000000;1.011171;1.000000;1.011171;0.986115;
7.396250;1.047838;1.052722;1.016841;1.020987;1.022013;1.065596;1.063176;1.088976;1.058497;1.052542;1.055792;1.051121;1.047242;1.035668;1.011171;0.986275;0.985985;0.985392;0.985953;0.000000;-3.873115;87.153028;165.548865;15.829823;0.000000;48.016782;-25.616606;10.093602;16.140370;0.000000;1.065606;1.056822;1.015363;1.094921;5.000000;1.108482;1.035089;1.552610;1.223293;2.426382;0.000000;1.011171;1.000000;1.011171;0.986072;
7.442465;1.047315;1.052223;1.016423;1.020615;1.021587;1.065868;1.063078;1.088979;1.058492;1.052590;1.055954;1.051364;1.047476;1.035764;1.011171;0.986338;0.985838;0.985946;0.985965;0.000000;-4.795659;92.329648;161.398183;15.557321;0.000000;46.384940;-24.678553;10.655471;16.196969;0.000000;1.065878;1.056189;1.014997;1.094945;5.000000;1.121134;1.042398;1.547166;1.222809;2.426382;0.000000;1.011171;1.000000;1.011171;0.986031;
7.488679;1.047052;1.051929;1.016013;1.020608;1.021589;1.066521;1.063168;1.089080;1.058609;1.052791;1.056366;1.051981;1.048036;1.036071;1.011171;0.986383;0.985705;0.986493;0.985987;0.000000;-4.218743;97.861588;155.533435;15.135362;0.000000;44.473572;-23.601431;10.967542;16.194817;0.000000;1.066521;1.055736;1.014647;1.095042;5.000000;1.130197;1.049403;1.534319;1.220863;2.426382;0.000000;1.011171;1.000000;1.011171;0.985993;
